fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,0,235,0.59658,0.11061,0.37461,True,no_recovery,,2.48795,300,False
torque_limit,0.2,1,1,197,0.67969,0.1021,0.54443,True,fell,,0.64784,93,True
torque_limit,0.2,1,2,233,0.67909,0.11278,1.03704,True,fell,,0.59356,122,True
torque_limit,0.2,1,3,231,0.42651,0.08405,0.98205,True,fell,,0.56816,144,True
torque_limit,0.2,1,4,222,0.59725,0.13865,0.78965,True,fell,,0.80238,170,True
torque_limit,0.2,1,5,217,0.66387,0.11178,0.58055,True,no_recovery,,2.12304,300,False
torque_limit,0.2,1,6,194,0.50493,0.09575,0.14864,False,no_degradation,,2.79463,300,False
torque_limit,0.2,1,7,244,0.5988,0.15196,1.03388,True,fell,,0.52329,110,True
torque_limit,0.2,1,8,221,0.59043,0.08963,0.32522,True,recovered,0.0167,2.63957,300,False
torque_limit,0.2,1,9,192,0.67555,0.1092,0.68305,True,no_recovery,,1.94131,300,False
torque_limit,0.2,1,10,227,0.61498,0.07872,0.30025,True,fell,,0.46269,45,True
torque_limit,0.2,1,11,163,0.57189,0.1443,0.44358,True,recovered,0.5833,2.1989,300,False
torque_limit,0.2,1,12,211,0.54267,0.08995,0.73719,True,no_recovery,,1.67546,300,False
torque_limit,0.2,1,13,239,0.55678,0.08635,0.4923,True,recovered,0.8333,2.04442,300,False
torque_limit,0.2,1,14,165,0.5014,0.13729,1.04413,True,no_recovery,,0.62581,300,False
torque_limit,0.2,1,15,243,0.68772,0.10089,0.62058,True,no_recovery,,2.31061,300,False
torque_limit,0.2,1,16,203,0.53917,0.0933,0.5783,True,fell,,1.56104,247,True
torque_limit,0.2,1,17,224,0.47313,0.18099,0.49305,True,no_recovery,,1.88856,300,False
torque_limit,0.2,1,18,239,0.62897,0.10668,0.70741,True,recovered,0.0833,2.02667,300,False
torque_limit,0.2,1,19,208,0.59322,0.11345,0.49548,True,recovered,1.1667,2.57683,300,False
torque_limit,0.2,1,20,239,0.53646,0.06698,0.73284,True,fell,,1.50426,249,True
torque_limit,0.2,1,21,180,0.78588,0.11255,0.7231,True,no_recovery,,2.15564,300,False
torque_limit,0.2,1,22,227,0.65187,0.14934,0.72006,True,no_recovery,,1.75926,300,False
torque_limit,0.2,1,23,153,0.64471,0.14298,0.5471,True,recovered,0.15,2.12183,300,False
torque_limit,0.2,1,24,188,0.46156,0.07724,1.06691,True,fell,,0.66917,139,True
torque_limit,0.2,1,25,200,0.57604,0.08163,0.35845,True,recovered,1.95,2.62037,300,False
torque_limit,0.2,1,26,236,0.58695,0.09838,0.4362,True,recovered,0.6167,2.23422,300,False
torque_limit,0.2,1,27,150,0.62412,0.14002,0.89699,True,fell,,0.78281,144,True
torque_limit,0.2,1,28,216,0.64828,0.09898,0.49484,True,no_recovery,,2.3571,300,False
torque_limit,0.2,1,29,243,0.6664,0.07968,0.84136,True,fell,,0.56748,61,True
torque_limit,0.2,1,30,160,0.42724,0.11562,0.01732,False,no_degradation,,2.75606,300,False
torque_limit,0.2,1,31,204,0.56739,0.07419,0.58664,True,recovered,0.5,2.82802,300,False
torque_limit,0.2,1,32,237,0.40528,0.07842,1.05463,True,fell,,1.045,235,True
torque_limit,0.2,1,33,237,0.52277,0.11932,1.03743,True,fell,,0.4329,96,True
torque_limit,0.2,1,34,156,0.53234,0.07532,0.28923,True,recovered,3.5167,2.53548,300,False
torque_limit,0.2,1,35,160,0.3332,0.06156,0.1604,True,no_recovery,,2.08574,300,False
torque_limit,0.2,1,36,188,0.54867,0.0854,0.01906,False,no_degradation,,3.17835,300,False
torque_limit,0.2,1,37,165,0.36564,0.0923,0.144,False,no_degradation,,2.45211,300,False
torque_limit,0.2,1,38,174,0.58818,0.12934,0.29358,True,recovered,3.3667,2.86386,300,False
torque_limit,0.2,1,39,247,0.67441,0.09978,1.04094,True,fell,,0.33485,73,True
torque_limit,0.2,1,40,206,0.53536,0.11724,0.75487,True,fell,,0.96698,167,True
torque_limit,0.2,1,41,216,0.6793,0.10393,0.96423,True,fell,,0.85574,180,True
torque_limit,0.2,1,42,158,0.57056,0.09514,0.29576,True,recovered,0.1,2.5101,300,False
torque_limit,0.2,1,43,200,0.5169,0.10091,0.93385,True,no_recovery,,0.52107,300,False
torque_limit,0.2,1,44,216,0.6087,0.08386,0.97324,True,fell,,0.457,78,True
torque_limit,0.2,1,45,242,0.57118,0.13509,0.6364,True,fell,,0.42135,75,True
torque_limit,0.2,1,46,200,0.42197,0.15935,0.92559,True,fell,,0.38701,165,True
torque_limit,0.2,1,47,159,0.47076,0.07908,0.39939,True,recovered,0.8833,2.01445,300,False
torque_limit,0.2,1,48,163,0.43567,0.10381,0.06052,False,no_degradation,,2.57554,300,False
torque_limit,0.2,1,49,154,0.72447,0.09456,0.58915,True,fell,,0.86366,117,True
torque_limit,0.2,1,50,228,0.67869,0.0737,0.82423,True,fell,,1.20738,154,True
torque_limit,0.2,1,51,188,0.62415,0.11509,0.82766,True,fell,,0.51555,90,True
torque_limit,0.2,1,52,246,0.39077,0.12187,0.28533,True,fell,,0.42247,65,True
torque_limit,0.2,1,53,225,0.65982,0.12477,0.62991,True,no_recovery,,1.70679,300,False
torque_limit,0.2,1,54,181,0.73226,0.07349,0.8038,True,fell,,1.01687,177,True
torque_limit,0.2,1,55,246,0.54825,0.09106,0.27758,True,recovered,0.5833,2.49425,300,False
torque_limit,0.2,1,56,186,0.4769,0.0846,1.0804,True,fell,,0.78979,190,True
torque_limit,0.2,1,57,156,0.57835,0.11704,0.3866,True,recovered,1.3333,2.61854,300,False
torque_limit,0.2,1,58,201,0.66274,0.08569,0.97359,True,no_recovery,,1.43539,300,False
torque_limit,0.2,1,59,228,0.60804,0.0849,0.31061,True,fell,,0.40012,36,True
torque_limit,0.2,1,60,167,0.57727,0.09125,0.5056,True,no_recovery,,2.02382,300,False
torque_limit,0.2,1,61,192,0.52067,0.10964,0.79138,True,fell,,0.86962,174,True
torque_limit,0.2,1,62,194,0.84123,0.10615,0.65746,True,no_recovery,,2.21488,300,False
torque_limit,0.2,1,63,195,0.67711,0.1128,0.40727,True,recovered,3.0667,2.7586,300,False
