fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,70,214,0.50068,0.06972,0.90534,True,no_recovery,,0.81499,300,False
torque_limit,0.2,1,71,245,0.77539,0.13511,0.90338,True,no_recovery,,0.93936,300,False
torque_limit,0.2,1,72,245,0.41637,0.09852,-0.12662,False,fell,,1.93638,193,True
torque_limit,0.2,1,73,231,0.56197,0.09379,0.93524,True,no_recovery,,0.69484,300,False
torque_limit,0.2,1,74,169,0.51776,0.08346,0.1981,True,recovered,1.5833,2.52334,300,False
torque_limit,0.2,1,75,216,0.56234,0.09465,0.31412,True,fell,,0.25834,26,True
torque_limit,0.2,1,76,206,0.56525,0.1022,0.37099,True,recovered,2.9667,2.45481,300,False
torque_limit,0.2,1,77,155,0.67282,0.08007,0.46356,True,recovered,1.0833,2.53482,300,False
torque_limit,0.2,1,78,223,0.40491,0.13463,0.10548,False,no_degradation,,2.67413,300,False
torque_limit,0.2,1,79,160,0.50334,0.08757,0.22365,True,fell,,1.27099,147,True
torque_limit,0.2,1,80,240,0.48463,0.07249,0.23267,True,recovered,0.55,2.59315,300,False
torque_limit,0.2,1,81,155,0.55924,0.09225,0.45139,True,recovered,0.6,2.54037,300,False
torque_limit,0.2,1,82,221,0.59311,0.08985,0.4287,True,recovered,0.75,2.3757,300,False
torque_limit,0.2,1,83,224,0.52966,0.13044,1.04845,True,no_recovery,,0.87752,300,False
torque_limit,0.2,1,84,215,0.54902,0.09085,0.97611,True,fell,,0.29107,65,True
torque_limit,0.2,1,85,221,0.55462,0.1194,0.28361,True,recovered,2.4333,2.42091,300,False
torque_limit,0.2,1,87,211,0.47358,0.10741,0.36191,True,recovered,4.1833,2.45741,300,False
torque_limit,0.2,1,88,200,0.53106,0.09481,0.97463,True,no_recovery,,0.84968,300,False
torque_limit,0.2,1,89,235,0.44911,0.08739,1.22667,True,fell,,0.66353,108,True
torque_limit,0.2,1,90,215,0.28166,0.1926,1.00236,True,fell,,0.14036,21,True
torque_limit,0.2,1,91,223,0.59081,0.12017,1.0487,True,fell,,0.57325,99,True
torque_limit,0.2,1,92,194,0.52676,0.13164,0.09902,False,no_degradation,,2.6439,300,False
torque_limit,0.2,1,93,245,0.53305,0.10232,0.28762,True,fell,,0.30349,33,True
torque_limit,0.2,1,94,154,0.46568,0.12437,0.94756,True,fell,,0.30015,142,True
torque_limit,0.2,1,95,194,0.52453,0.15949,1.00709,True,recovered,0.0667,0.89495,300,False
torque_limit,0.2,1,96,232,0.68684,0.09704,1.00693,True,fell,,1.23801,175,True
torque_limit,0.2,1,97,163,0.4729,0.08794,0.15708,True,fell,,0.33289,31,True
torque_limit,0.2,1,98,183,0.62637,0.08515,1.21726,True,no_recovery,,1.34838,300,False
torque_limit,0.2,1,99,245,0.48462,0.08275,0.23999,True,recovered,0.0167,2.45502,300,False
joint_lock,1.0,1,0,235,0.45149,0.08872,0.45538,True,no_recovery,,2.70322,300,False
joint_lock,1.0,1,1,197,0.64063,0.09334,0.62765,True,no_recovery,,1.74401,300,False
joint_lock,1.0,1,2,233,0.48721,0.09398,0.67883,True,no_recovery,,1.34307,300,False
joint_lock,1.0,1,3,231,0.50589,0.08331,1.08048,True,fell,,0.58095,164,True
joint_lock,1.0,1,4,222,0.50381,0.11922,0.22397,True,recovered,0.45,2.65139,300,False
joint_lock,1.0,1,6,194,0.65383,0.10974,0.44167,True,no_recovery,,2.81567,300,False
joint_lock,1.0,1,7,244,0.53026,0.09951,0.83681,True,fell,,0.26365,47,True
joint_lock,1.0,1,8,221,0.41325,0.16321,0.59812,True,recovered,1.8167,2.38736,300,False
joint_lock,1.0,1,9,192,0.42219,0.11955,0.90674,True,fell,,0.57662,102,True
joint_lock,1.0,1,10,227,0.7668,0.12363,0.68534,True,no_recovery,,1.93242,300,False
joint_lock,1.0,1,11,163,0.53761,0.12787,0.86358,True,recovered,2.0833,2.08062,300,False
joint_lock,1.0,1,12,211,0.49332,0.20225,1.05904,True,fell,,0.13384,36,True
joint_lock,1.0,1,14,165,0.47562,0.07361,0.86884,True,no_recovery,,1.0049,300,False
joint_lock,1.0,1,15,243,0.43102,0.09262,0.22433,True,recovered,3.7333,2.36101,300,False
joint_lock,1.0,1,16,203,0.42956,0.06585,0.66155,True,fell,,0.6746,113,True
joint_lock,1.0,1,17,224,0.38876,0.1157,0.81899,True,no_recovery,,1.99487,300,False
joint_lock,1.0,1,19,208,0.50112,0.08731,0.30325,True,recovered,2.4,2.38646,300,False
joint_lock,1.0,1,20,239,0.39099,0.15634,1.00761,True,fell,,0.86646,212,True
joint_lock,1.0,1,21,180,0.54291,0.08913,0.3534,True,recovered,3.1667,2.42564,300,False
joint_lock,1.0,1,23,153,0.7514,0.11631,0.459,True,no_recovery,,2.39078,300,False
joint_lock,1.0,1,24,188,0.46832,0.1328,0.23749,True,recovered,4.1,2.51248,300,False
joint_lock,1.0,1,26,236,0.57849,0.09668,0.29357,True,recovered,3.65,2.98028,300,False
joint_lock,1.0,1,27,150,0.44696,0.0967,1.04011,True,fell,,0.43966,159,True
joint_lock,1.0,1,28,216,0.57706,0.0765,0.51262,True,recovered,1.2333,2.50622,300,False
joint_lock,1.0,1,29,243,0.49141,0.12594,0.69036,True,no_recovery,,1.30005,300,False
joint_lock,1.0,1,30,160,0.62111,0.09138,0.55609,True,no_recovery,,2.3471,300,False
joint_lock,1.0,1,31,204,0.47452,0.05579,0.33166,True,recovered,3.9667,2.23825,300,False
joint_lock,1.0,1,32,237,0.55751,0.11142,0.80408,True,no_recovery,,1.04708,300,False
joint_lock,1.0,1,33,237,0.42641,0.08236,0.73298,True,recovered,3.65,1.59605,300,False
joint_lock,1.0,1,34,156,0.54931,0.0887,0.50904,True,recovered,3.4,2.5116,300,False
joint_lock,1.0,1,35,160,0.55896,0.08873,0.34128,True,no_recovery,,2.82164,300,False
joint_lock,1.0,1,36,188,0.51636,0.07981,0.84549,True,fell,,0.54981,78,True
joint_lock,1.0,1,37,165,0.5318,0.09503,0.31003,True,no_recovery,,2.56638,300,False
joint_lock,1.0,1,38,174,0.59378,0.08079,0.98033,True,fell,,0.67304,101,True
joint_lock,1.0,1,39,247,0.87425,0.10993,0.70871,True,no_recovery,,1.86722,300,False
joint_lock,1.0,1,40,206,0.50338,0.12131,0.36593,True,recovered,1.15,2.06104,300,False
joint_lock,1.0,1,41,216,0.44698,0.07856,0.65383,True,no_recovery,,1.12625,300,False
joint_lock,1.0,1,42,158,0.53977,0.10357,0.49922,True,recovered,0.1833,2.50548,300,False
joint_lock,1.0,1,43,200,0.57414,0.08383,0.97187,True,fell,,0.60018,215,True
joint_lock,1.0,1,46,200,0.44539,0.1179,0.96438,True,fell,,0.92573,277,True
joint_lock,1.0,1,47,159,0.53264,0.11736,0.48301,True,recovered,3.0,2.35289,300,False
joint_lock,1.0,1,48,163,0.66048,0.13064,0.73483,True,recovered,0.15,2.16461,300,False
joint_lock,1.0,1,49,154,0.59583,0.12768,0.37473,True,recovered,0.3667,2.67523,300,False
joint_lock,1.0,1,50,228,0.66796,0.14926,0.92961,True,no_recovery,,1.33689,300,False
joint_lock,1.0,1,51,188,0.51679,0.10083,0.3773,True,recovered,1.75,2.27381,300,False
joint_lock,1.0,1,53,225,0.49094,0.11818,0.19512,True,recovered,3.3833,2.69802,300,False
joint_lock,1.0,1,54,181,0.50921,0.17234,0.22693,True,no_recovery,,2.72833,300,False
joint_lock,1.0,1,55,246,0.48668,0.08799,0.13568,False,no_degradation,,2.81242,300,False
joint_lock,1.0,1,57,156,0.65153,0.10988,0.4241,True,recovered,2.05,2.56016,300,False
joint_lock,1.0,1,58,201,0.46199,0.07505,0.33311,True,no_recovery,,2.47088,300,False
joint_lock,1.0,1,60,167,0.53837,0.1073,0.20606,True,recovered,0.9667,2.82753,300,False
joint_lock,1.0,1,61,192,0.53618,0.0812,0.28333,True,recovered,2.1167,3.03326,300,False
joint_lock,1.0,1,62,194,0.54588,0.09802,1.1003,True,fell,,0.73661,126,True
joint_lock,1.0,1,63,195,0.65883,0.07115,0.48937,True,recovered,1.4667,2.7171,300,False
joint_lock,1.0,1,64,201,0.41789,0.10362,0.16359,True,recovered,0.0667,2.52815,300,False
joint_lock,1.0,1,65,167,0.66469,0.08007,1.00079,True,fell,,1.52779,221,True
joint_lock,1.0,1,66,244,0.61897,0.07537,0.50653,True,recovered,3.4833,2.54312,300,False
joint_lock,1.0,1,67,228,0.671,0.11478,0.37287,True,recovered,3.8,2.64513,300,False
joint_lock,1.0,1,68,198,0.43793,0.15188,1.00595,True,fell,,0.64385,136,True
joint_lock,1.0,1,69,155,0.44415,0.0996,-0.01557,False,no_degradation,,2.70666,300,False
joint_lock,1.0,1,70,214,0.50068,0.06972,0.83673,True,fell,,0.7681,189,True
joint_lock,1.0,1,71,245,0.77539,0.13511,0.90199,True,fell,,1.13784,290,True
joint_lock,1.0,1,72,245,0.41637,0.09852,0.37984,True,recovered,1.65,2.24879,300,False
joint_lock,1.0,1,73,231,0.56197,0.09379,0.76892,True,no_recovery,,1.30203,300,False
joint_lock,1.0,1,74,169,0.51776,0.08346,0.17135,True,no_recovery,,2.53705,300,False
joint_lock,1.0,1,75,216,0.56234,0.09465,0.58641,True,recovered,3.4333,2.29279,300,False
joint_lock,1.0,1,76,206,0.56525,0.1022,0.92737,True,fell,,0.70866,107,True
joint_lock,1.0,1,77,155,0.67282,0.08007,0.33138,True,no_recovery,,2.48681,300,False
joint_lock,1.0,1,78,223,0.40491,0.13463,-0.03507,False,no_degradation,,2.4569,300,False
joint_lock,1.0,1,79,160,0.50334,0.08757,0.73676,True,fell,,2.10894,232,True
joint_lock,1.0,1,80,240,0.48463,0.07249,0.34831,True,recovered,0.6833,2.44393,300,False
joint_lock,1.0,1,81,155,0.55924,0.09225,0.43338,True,recovered,1.5833,2.61889,300,False
joint_lock,1.0,1,82,221,0.59311,0.08985,0.49909,True,recovered,2.9,2.29241,300,False
joint_lock,1.0,1,83,224,0.52966,0.13044,0.7652,True,no_recovery,,0.94702,300,False
joint_lock,1.0,1,84,215,0.54902,0.09085,0.96759,True,fell,,1.162,178,True
joint_lock,1.0,1,85,221,0.55462,0.1194,0.90695,True,fell,,0.52884,79,True
joint_lock,1.0,1,87,211,0.47358,0.10741,0.1655,True,recovered,1.1167,2.45101,300,False
joint_lock,1.0,1,88,200,0.53106,0.09481,0.79177,True,fell,,0.26097,44,True
joint_lock,1.0,1,89,235,0.44911,0.08739,0.53243,True,no_recovery,,1.7473,300,False
joint_lock,1.0,1,90,215,0.28166,0.1926,1.34391,True,fell,,0.04289,11,True
joint_lock,1.0,1,91,223,0.59081,0.12017,0.52433,True,no_recovery,,2.1227,300,False
joint_lock,1.0,1,92,194,0.52676,0.13164,0.42614,True,recovered,3.4,2.73455,300,False
joint_lock,1.0,1,93,245,0.53305,0.10232,0.96846,True,fell,,1.54957,257,True
joint_lock,1.0,1,94,154,0.46568,0.12437,0.66512,True,no_recovery,,1.16861,300,False
joint_lock,1.0,1,95,194,0.52453,0.15949,0.81307,True,no_recovery,,1.16402,300,False
joint_lock,1.0,1,96,232,0.68684,0.09704,0.50478,True,no_recovery,,2.14961,300,False
joint_lock,1.0,1,97,163,0.4729,0.08794,1.03791,True,fell,,1.03315,168,True
joint_lock,1.0,1,98,183,0.62637,0.08515,0.35721,True,recovered,0.05,2.68639,300,False
joint_lock,1.0,1,99,245,0.48462,0.08275,0.39937,True,recovered,3.45,2.18379,300,False
actuation_delay,10,1,0,235,0.45149,0.08872,1.2649,True,fell,,0.60162,229,True
actuation_delay,10,1,1,197,0.64063,0.09334,0.89709,True,fell,,0.90144,200,True
actuation_delay,10,1,2,233,0.48721,0.09398,0.56281,True,fell,,0.30937,56,True
actuation_delay,10,1,3,231,0.50589,0.08331,1.2017,True,no_recovery,,0.92913,300,False
actuation_delay,10,1,4,222,0.50381,0.11922,1.13354,True,fell,,1.1242,237,True
actuation_delay,10,1,6,194,0.65383,0.10974,0.66226,True,fell,,0.90765,146,True
actuation_delay,10,1,7,244,0.53026,0.09951,1.14729,True,fell,,0.7111,173,True
actuation_delay,10,1,8,221,0.41325,0.16321,1.04377,True,fell,,0.838,252,True
actuation_delay,10,1,9,192,0.42219,0.11955,0.92313,True,fell,,0.70612,126,True
actuation_delay,10,1,10,227,0.7668,0.12363,1.16059,True,fell,,0.64837,156,True
actuation_delay,10,1,11,163,0.53761,0.12787,0.63355,True,fell,,0.97938,168,True
actuation_delay,10,1,12,211,0.49332,0.20225,1.26171,True,fell,,0.08025,13,True
actuation_delay,10,1,14,165,0.47562,0.07361,1.33904,True,fell,,0.39905,148,True
actuation_delay,10,1,15,243,0.43102,0.09262,0.92461,True,no_recovery,,0.99189,300,False
actuation_delay,10,1,16,203,0.42956,0.06585,0.94509,True,fell,,0.35797,93,True
actuation_delay,10,1,17,224,0.38876,0.1157,1.59576,True,fell,,0.73879,232,True
actuation_delay,10,1,19,208,0.50112,0.08731,1.09667,True,no_recovery,,1.18783,300,False
actuation_delay,10,1,20,239,0.39099,0.15634,0.89433,True,fell,,0.75515,127,True
actuation_delay,10,1,21,180,0.54291,0.08913,1.13487,True,no_recovery,,0.83236,300,False
actuation_delay,10,1,23,153,0.7514,0.11631,1.23464,True,no_recovery,,0.50085,300,False
actuation_delay,10,1,24,188,0.46832,0.1328,0.91614,True,fell,,0.38564,100,True
actuation_delay,10,1,26,236,0.57849,0.09668,0.98164,True,fell,,0.57073,222,True
actuation_delay,10,1,27,150,0.44696,0.0967,0.67102,True,fell,,0.94683,171,True
actuation_delay,10,1,28,216,0.57706,0.0765,0.78257,True,fell,,1.57157,281,True
actuation_delay,10,1,29,243,0.49141,0.12594,1.04958,True,fell,,0.83674,255,True
actuation_delay,10,1,30,160,0.62111,0.09138,0.73458,True,fell,,0.58083,70,True
actuation_delay,10,1,31,204,0.47452,0.05579,1.03889,True,fell,,0.50242,112,True
actuation_delay,10,1,32,237,0.55751,0.11142,0.99668,True,fell,,0.1062,37,True
actuation_delay,10,1,33,237,0.42641,0.08236,1.3842,True,fell,,0.65965,234,True
actuation_delay,10,1,34,156,0.54931,0.0887,1.32581,True,fell,,0.48706,140,True
actuation_delay,10,1,35,160,0.55896,0.08873,0.66745,True,fell,,0.51738,71,True
actuation_delay,10,1,36,188,0.51636,0.07981,0.92642,True,fell,,1.19064,200,True
actuation_delay,10,1,37,165,0.5318,0.09503,1.01297,True,no_recovery,,1.02542,300,False
actuation_delay,10,1,38,174,0.59378,0.08079,1.00184,True,fell,,0.38194,65,True
actuation_delay,10,1,39,247,0.87425,0.10993,1.22589,True,fell,,1.09726,215,True
actuation_delay,10,1,40,206,0.50338,0.12131,1.2148,True,fell,,0.82643,282,True
actuation_delay,10,1,41,216,0.44698,0.07856,1.56804,True,no_recovery,,0.57747,300,False
actuation_delay,10,1,42,158,0.53977,0.10357,0.89853,True,fell,,0.67661,143,True
actuation_delay,10,1,43,200,0.57414,0.08383,0.94383,True,no_recovery,,1.37752,300,False
actuation_delay,10,1,46,200,0.44539,0.1179,0.90464,True,fell,,0.59618,98,True
actuation_delay,10,1,47,159,0.53264,0.11736,0.78649,True,no_recovery,,1.49977,300,False
actuation_delay,10,1,48,163,0.66048,0.13064,0.46254,True,fell,,0.80746,83,True
actuation_delay,10,1,49,154,0.59583,0.12768,1.11261,True,fell,,0.86361,255,True
actuation_delay,10,1,50,228,0.66796,0.14926,0.95109,True,fell,,0.40176,100,True
actuation_delay,10,1,51,188,0.51679,0.10083,0.82946,True,fell,,0.84457,134,True
actuation_delay,10,1,53,225,0.49094,0.11818,1.02164,True,fell,,0.38182,164,True
actuation_delay,10,1,54,181,0.50921,0.17234,0.69725,True,fell,,1.20251,248,True
actuation_delay,10,1,55,246,0.48668,0.08799,0.50368,True,fell,,0.55648,75,True
actuation_delay,10,1,57,156,0.65153,0.10988,1.22493,True,no_recovery,,1.09085,300,False
actuation_delay,10,1,58,201,0.46199,0.07505,1.40529,True,no_recovery,,0.61016,300,False
actuation_delay,10,1,60,167,0.53837,0.1073,1.06063,True,fell,,0.45072,60,True
actuation_delay,10,1,61,192,0.53618,0.0812,0.63199,True,fell,,0.38503,56,True
actuation_delay,10,1,62,194,0.54588,0.09802,0.97711,True,fell,,0.96412,239,True
actuation_delay,10,1,63,195,0.65883,0.07115,1.03495,True,fell,,0.37552,102,True
actuation_delay,10,1,64,201,0.41789,0.10362,0.47583,True,fell,,0.49384,57,True
actuation_delay,10,1,65,167,0.66469,0.08007,0.55759,True,fell,,0.46524,59,True
actuation_delay,10,1,66,244,0.61897,0.07537,0.79981,True,fell,,0.89482,168,True
actuation_delay,10,1,67,228,0.671,0.11478,0.72539,True,fell,,0.44907,64,True
actuation_delay,10,1,68,198,0.43793,0.15188,0.9213,True,fell,,0.39695,81,True
actuation_delay,10,1,69,155,0.44415,0.0996,0.47729,True,fell,,0.36066,44,True
actuation_delay,10,1,70,214,0.50068,0.06972,0.73788,True,fell,,1.02193,184,True
actuation_delay,10,1,71,245,0.77539,0.13511,0.95264,True,fell,,0.30174,102,True
actuation_delay,10,1,72,245,0.41637,0.09852,0.57601,True,fell,,1.09339,186,True
actuation_delay,10,1,73,231,0.56197,0.09379,1.23115,True,no_recovery,,1.01155,300,False
actuation_delay,10,1,74,169,0.51776,0.08346,0.92905,True,no_recovery,,1.42215,300,False
actuation_delay,10,1,75,216,0.56234,0.09465,0.9251,True,fell,,1.26566,207,True
actuation_delay,10,1,76,206,0.56525,0.1022,0.83723,True,no_recovery,,1.33135,300,False
actuation_delay,10,1,77,155,0.67282,0.08007,0.96278,True,fell,,0.38072,67,True
actuation_delay,10,1,78,223,0.40491,0.13463,0.62029,True,fell,,0.43184,70,True
actuation_delay,10,1,79,160,0.50334,0.08757,0.47307,True,fell,,0.44701,58,True
actuation_delay,10,1,80,240,0.48463,0.07249,1.12024,True,fell,,0.46863,124,True
actuation_delay,10,1,81,155,0.55924,0.09225,1.10819,True,fell,,0.75969,272,True
actuation_delay,10,1,82,221,0.59311,0.08985,0.47794,True,fell,,0.53138,72,True
actuation_delay,10,1,83,224,0.52966,0.13044,1.24341,True,fell,,0.39354,217,True
actuation_delay,10,1,84,215,0.54902,0.09085,1.03635,True,fell,,0.62964,139,True
actuation_delay,10,1,85,221,0.55462,0.1194,1.24224,True,fell,,0.95561,231,True
actuation_delay,10,1,87,211,0.47358,0.10741,0.94126,True,fell,,0.92994,251,True
actuation_delay,10,1,88,200,0.53106,0.09481,0.85645,True,fell,,0.42582,125,True
actuation_delay,10,1,89,235,0.44911,0.08739,1.06198,True,no_recovery,,0.93534,300,False
actuation_delay,10,1,90,215,0.28166,0.1926,1.33408,True,fell,,0.07717,14,True
actuation_delay,10,1,91,223,0.59081,0.12017,0.97127,True,no_recovery,,1.42435,300,False
actuation_delay,10,1,92,194,0.52676,0.13164,0.85472,True,fell,,0.42198,56,True
actuation_delay,10,1,93,245,0.53305,0.10232,1.34585,True,recovered,2.0667,1.30965,300,False
actuation_delay,10,1,94,154,0.46568,0.12437,0.64719,True,fell,,0.93534,131,True
actuation_delay,10,1,95,194,0.52453,0.15949,1.18847,True,no_recovery,,1.12038,300,False
actuation_delay,10,1,96,232,0.68684,0.09704,1.02242,True,fell,,1.28694,279,True
actuation_delay,10,1,97,163,0.4729,0.08794,1.31665,True,fell,,0.21438,120,True
actuation_delay,10,1,98,183,0.62637,0.08515,0.86503,True,no_recovery,,1.32734,300,False
actuation_delay,10,1,99,245,0.48462,0.08275,0.42845,True,fell,,0.56083,67,True
sensor_dropout,1.0,1,0,235,0.45149,0.08872,0.0885,False,no_degradation,,2.9841,300,False
sensor_dropout,1.0,1,1,197,0.64063,0.09334,0.26557,True,recovered,2.5833,2.81825,300,False
sensor_dropout,1.0,1,2,233,0.48721,0.09398,0.28831,True,recovered,1.7833,2.48551,300,False
sensor_dropout,1.0,1,3,231,0.50589,0.08331,0.28283,True,recovered,0.1833,2.98479,300,False
sensor_dropout,1.0,1,4,222,0.50381,0.11922,0.19227,True,recovered,0.1,2.79644,300,False
sensor_dropout,1.0,1,6,194,0.65383,0.10974,0.98005,True,fell,,2.01749,237,True
sensor_dropout,1.0,1,7,244,0.53026,0.09951,0.512,True,recovered,1.7667,2.52931,300,False
sensor_dropout,1.0,1,8,221,0.41325,0.16321,0.59785,True,recovered,2.0333,2.46594,300,False
sensor_dropout,1.0,1,9,192,0.42219,0.11955,-0.04666,False,no_degradation,,2.99499,300,False
sensor_dropout,1.0,1,10,227,0.7668,0.12363,0.45933,True,recovered,1.4667,2.77236,300,False
sensor_dropout,1.0,1,11,163,0.53761,0.12787,0.48662,True,recovered,0.4,2.84782,300,False
sensor_dropout,1.0,1,12,211,0.49332,0.20225,0.97192,True,fell,,0.15782,28,True
sensor_dropout,1.0,1,14,165,0.47562,0.07361,0.13484,False,no_degradation,,2.70862,300,False
sensor_dropout,1.0,1,15,243,0.43102,0.09262,0.24543,True,recovered,2.0667,2.24361,300,False
sensor_dropout,1.0,1,16,203,0.42956,0.06585,0.43999,True,recovered,4.2,2.83851,300,False
sensor_dropout,1.0,1,17,224,0.38876,0.1157,0.20277,True,no_recovery,,2.27981,300,False
sensor_dropout,1.0,1,19,208,0.50112,0.08731,0.26152,True,recovered,4.0,2.56126,300,False
sensor_dropout,1.0,1,20,239,0.39099,0.15634,0.21695,True,no_recovery,,2.57254,300,False
sensor_dropout,1.0,1,21,180,0.54291,0.08913,0.34286,True,recovered,2.4167,2.29303,300,False
sensor_dropout,1.0,1,23,153,0.7514,0.11631,0.67713,True,no_recovery,,2.63699,300,False
sensor_dropout,1.0,1,24,188,0.46832,0.1328,0.04833,False,no_degradation,,2.99406,300,False
