fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,56,186,0.62708,0.08419,1.00416,True,fell,,0.61989,100,True
torque_limit,0.2,1,57,156,0.61077,0.10296,0.33301,True,recovered,2.0167,2.73457,300,False
torque_limit,0.2,1,58,201,0.60542,0.09284,1.07231,True,recovered,2.9667,1.60431,300,False
torque_limit,0.2,1,59,228,0.66475,0.10422,0.46603,True,fell,,0.41771,41,True
torque_limit,0.2,1,60,167,0.54113,0.07888,0.16594,True,recovered,0.95,2.78777,300,False
torque_limit,0.2,1,61,192,0.56725,0.12413,0.81334,True,no_recovery,,1.59169,300,False
torque_limit,0.2,1,62,194,0.49302,0.11309,0.07428,False,no_degradation,,2.72813,300,False
torque_limit,0.2,1,63,195,0.5127,0.09186,0.3004,True,recovered,0.0167,2.27861,300,False
torque_limit,0.2,1,64,201,0.61303,0.11685,0.65262,True,no_recovery,,1.8636,300,False
torque_limit,0.2,1,65,167,0.72614,0.08999,0.35141,True,recovered,2.5833,2.91763,300,False
torque_limit,0.2,1,66,244,0.54265,0.10764,0.36974,True,recovered,0.2,2.73354,300,False
torque_limit,0.2,1,67,228,0.51913,0.09979,1.05095,True,fell,,0.54284,103,True
torque_limit,0.2,1,68,198,0.59909,0.10666,0.37041,True,recovered,0.5667,2.66275,300,False
torque_limit,0.2,1,69,155,0.35252,0.08345,0.11762,False,no_degradation,,2.79915,300,False
torque_limit,0.2,1,70,214,0.57843,0.11518,0.98257,True,no_recovery,,1.16716,300,False
torque_limit,0.2,1,71,245,0.68754,0.15439,0.96325,True,no_recovery,,1.32319,300,False
torque_limit,0.2,1,72,245,0.56275,0.10641,0.24716,True,recovered,1.45,2.68115,300,False
torque_limit,0.2,1,73,231,0.6047,0.1506,1.04894,True,no_recovery,,1.06714,300,False
torque_limit,0.2,1,74,169,0.53779,0.08744,0.3523,True,recovered,3.7667,2.70639,300,False
torque_limit,0.2,1,75,216,0.49774,0.1144,1.09578,True,fell,,0.6996,123,True
torque_limit,0.2,1,76,206,0.44627,0.10251,0.03337,False,no_degradation,,2.96144,300,False
torque_limit,0.2,1,77,155,0.42418,0.11849,-0.07646,False,no_degradation,,2.78682,300,False
torque_limit,0.2,1,78,223,0.5465,0.09499,0.37246,True,recovered,2.9833,2.41982,300,False
torque_limit,0.2,1,79,160,0.463,0.0856,0.03606,False,no_degradation,,2.80936,300,False
torque_limit,0.2,1,80,240,0.46176,0.10345,0.29591,True,recovered,3.1,2.82179,300,False
torque_limit,0.2,1,81,155,0.55447,0.11193,0.30951,True,recovered,3.1667,2.65288,300,False
torque_limit,0.2,1,82,221,0.55939,0.13631,0.43548,True,recovered,0.0333,2.56165,300,False
torque_limit,0.2,1,83,224,0.63586,0.10289,1.00952,True,no_recovery,,1.07838,300,False
torque_limit,0.2,1,84,215,0.56805,0.13058,0.62866,True,recovered,2.6333,2.01556,300,False
torque_limit,0.2,1,85,221,0.43909,0.09639,0.16996,True,recovered,0.7833,2.47978,300,False
torque_limit,0.2,1,86,245,0.44177,0.09436,0.03365,False,no_degradation,,2.78407,300,False
torque_limit,0.2,1,87,211,0.66051,0.09551,0.34399,True,recovered,0.3667,2.90121,300,False
torque_limit,0.2,1,88,200,0.68259,0.14425,1.01097,True,recovered,0.0333,1.21332,300,False
torque_limit,0.2,1,89,235,0.44057,0.09825,0.95684,True,fell,,0.40346,66,True
torque_limit,0.2,1,90,215,0.52583,0.16976,1.03218,True,no_recovery,,0.82606,300,False
torque_limit,0.2,1,91,223,0.56765,0.08879,0.7575,True,fell,,0.70163,100,True
torque_limit,0.2,1,92,194,0.55974,0.10777,0.24462,True,recovered,0.2333,2.88233,300,False
torque_limit,0.2,1,93,245,0.46984,0.08387,0.46921,True,no_recovery,,1.71936,300,False
torque_limit,0.2,1,94,154,0.58372,0.09619,0.96412,True,no_recovery,,1.13283,300,False
torque_limit,0.2,1,95,194,0.52011,0.08454,1.16265,True,fell,,0.85843,262,True
torque_limit,0.2,1,96,232,0.55468,0.11608,0.18214,True,recovered,3.1167,2.87372,300,False
torque_limit,0.2,1,97,163,0.70741,0.12915,0.59012,True,no_recovery,,1.81145,300,False
torque_limit,0.2,1,98,183,0.57769,0.09169,1.01707,True,fell,,1.24741,287,True
torque_limit,0.2,1,99,245,0.67207,0.10705,0.42905,True,recovered,3.7667,2.7707,300,False
joint_lock,1.0,1,0,235,0.56015,0.08647,0.35133,True,recovered,0.7,2.40174,300,False
joint_lock,1.0,1,1,197,0.56782,0.0932,0.60626,True,no_recovery,,1.87435,300,False
joint_lock,1.0,1,2,233,0.54774,0.09556,0.8961,True,no_recovery,,1.15653,300,False
joint_lock,1.0,1,3,231,0.61682,0.08666,0.7658,True,no_recovery,,1.1495,300,False
joint_lock,1.0,1,4,222,0.70532,0.11337,0.44984,True,recovered,1.8167,2.95396,300,False
joint_lock,1.0,1,5,217,0.53058,0.13914,0.16491,True,no_recovery,,2.86039,300,False
joint_lock,1.0,1,6,194,0.63345,0.10578,0.35293,True,recovered,2.2833,2.69277,300,False
joint_lock,1.0,1,7,244,0.62821,0.10888,0.81908,True,no_recovery,,1.38904,300,False
joint_lock,1.0,1,8,221,0.50944,0.10727,0.2273,True,recovered,3.5,2.74191,300,False
joint_lock,1.0,1,9,192,0.56336,0.13416,0.79473,True,no_recovery,,1.55069,300,False
joint_lock,1.0,1,10,227,0.55039,0.10083,0.36723,True,recovered,0.1667,2.23534,300,False
joint_lock,1.0,1,11,163,0.60375,0.11064,0.21417,True,recovered,3.0833,2.69561,300,False
joint_lock,1.0,1,12,211,0.66171,0.10392,0.45731,True,recovered,1.8667,2.5325,300,False
joint_lock,1.0,1,13,239,0.52751,0.11554,0.17421,True,no_recovery,,2.76586,300,False
joint_lock,1.0,1,14,165,0.59877,0.12124,0.70331,True,no_recovery,,1.26333,300,False
joint_lock,1.0,1,15,243,0.50471,0.08576,0.17469,True,recovered,2.0833,2.68402,300,False
joint_lock,1.0,1,16,203,0.60191,0.09998,0.80925,True,no_recovery,,1.26681,300,False
joint_lock,1.0,1,17,224,0.55325,0.09585,0.38199,True,recovered,2.0167,2.49036,300,False
joint_lock,1.0,1,18,239,0.52922,0.08133,0.42263,True,no_recovery,,1.9461,300,False
joint_lock,1.0,1,19,208,0.52999,0.08474,0.30103,True,recovered,1.3333,2.51986,300,False
joint_lock,1.0,1,20,239,0.50723,0.09788,0.40016,True,recovered,3.95,2.02846,300,False
joint_lock,1.0,1,21,180,0.49547,0.08736,0.40249,True,recovered,0.6,2.6464,300,False
joint_lock,1.0,1,22,227,0.59401,0.09151,0.34424,True,recovered,2.45,2.5241,300,False
joint_lock,1.0,1,23,153,0.62729,0.11428,0.42173,True,no_recovery,,2.4129,300,False
joint_lock,1.0,1,24,188,0.71887,0.10375,0.7244,True,no_recovery,,2.10239,300,False
joint_lock,1.0,1,25,200,0.49951,0.09303,0.29485,True,recovered,2.3833,2.66758,300,False
joint_lock,1.0,1,26,236,0.5105,0.09088,0.2889,True,recovered,2.95,2.66936,300,False
joint_lock,1.0,1,27,150,0.5808,0.08658,0.82314,True,no_recovery,,1.14952,300,False
joint_lock,1.0,1,28,216,0.53985,0.10181,0.28711,True,recovered,1.3333,2.42445,300,False
joint_lock,1.0,1,29,243,0.50377,0.09046,0.62719,True,no_recovery,,1.21068,300,False
joint_lock,1.0,1,30,160,0.57658,0.07382,0.35551,True,recovered,2.0333,2.65315,300,False
joint_lock,1.0,1,31,204,0.56708,0.08483,0.1828,True,recovered,3.6167,2.91196,300,False
joint_lock,1.0,1,32,237,0.61182,0.07276,0.86173,True,no_recovery,,1.26379,300,False
joint_lock,1.0,1,33,237,0.63722,0.10117,0.50013,True,no_recovery,,2.1765,300,False
joint_lock,1.0,1,34,156,0.53865,0.08569,0.19518,True,no_recovery,,2.67486,300,False
joint_lock,1.0,1,35,160,0.66972,0.12821,0.43488,True,no_recovery,,2.31902,300,False
joint_lock,1.0,1,36,188,0.61392,0.09986,0.51042,True,no_recovery,,2.33016,300,False
joint_lock,1.0,1,37,165,0.51812,0.09307,0.32965,True,recovered,0.25,2.65863,300,False
joint_lock,1.0,1,38,174,0.34831,0.09297,-0.17976,False,no_degradation,,2.67276,300,False
joint_lock,1.0,1,39,247,0.65479,0.09571,0.53868,True,no_recovery,,2.13263,300,False
joint_lock,1.0,1,40,206,0.53028,0.07513,0.42175,True,recovered,1.2167,2.47003,300,False
joint_lock,1.0,1,41,216,0.54991,0.11131,0.69968,True,no_recovery,,1.22863,300,False
joint_lock,1.0,1,42,158,0.49427,0.10096,0.21699,True,recovered,3.15,2.68716,300,False
joint_lock,1.0,1,43,200,0.59763,0.10121,0.7761,True,no_recovery,,1.17161,300,False
joint_lock,1.0,1,44,216,0.59486,0.11965,0.44918,True,recovered,3.4833,2.19957,300,False
joint_lock,1.0,1,45,242,0.4932,0.10891,0.15846,True,recovered,3.2,2.63634,300,False
joint_lock,1.0,1,46,200,0.52611,0.09149,0.78254,True,no_recovery,,1.19007,300,False
joint_lock,1.0,1,47,159,0.69606,0.08269,0.39749,True,recovered,0.6333,2.8345,300,False
joint_lock,1.0,1,48,163,0.53091,0.10921,0.33259,True,recovered,0.9333,2.38064,300,False
joint_lock,1.0,1,49,154,0.46378,0.10537,0.3184,True,no_recovery,,2.40109,300,False
joint_lock,1.0,1,50,228,0.59658,0.10604,0.73291,True,no_recovery,,1.29886,300,False
joint_lock,1.0,1,51,188,0.59876,0.11318,0.4256,True,no_recovery,,2.3643,300,False
joint_lock,1.0,1,52,246,0.4329,0.12522,0.36411,True,no_recovery,,2.42502,300,False
joint_lock,1.0,1,53,225,0.50972,0.09608,0.29849,True,recovered,0.0333,2.73514,300,False
joint_lock,1.0,1,54,181,0.60612,0.10909,0.36868,True,recovered,2.0167,2.69202,300,False
joint_lock,1.0,1,55,246,0.49629,0.11434,0.22235,True,recovered,1.6,2.46111,300,False
joint_lock,1.0,1,56,186,0.62708,0.08419,0.61114,True,no_recovery,,2.03931,300,False
joint_lock,1.0,1,57,156,0.61077,0.10296,0.37452,True,recovered,1.3333,2.60445,300,False
joint_lock,1.0,1,58,201,0.60542,0.09284,0.26084,True,recovered,2.2833,2.9034,300,False
joint_lock,1.0,1,59,228,0.66475,0.10422,0.41429,True,no_recovery,,2.33749,300,False
joint_lock,1.0,1,60,167,0.54113,0.07888,0.16461,True,recovered,0.0167,2.73872,300,False
joint_lock,1.0,1,61,192,0.56725,0.12413,0.25379,True,recovered,2.8167,2.70745,300,False
joint_lock,1.0,1,62,194,0.49302,0.11309,0.1421,False,no_degradation,,2.62051,300,False
joint_lock,1.0,1,63,195,0.5127,0.09186,0.21491,True,recovered,0.0167,2.7853,300,False
joint_lock,1.0,1,64,201,0.61303,0.11685,0.53139,True,recovered,3.6,2.41206,300,False
joint_lock,1.0,1,65,167,0.72614,0.08999,0.37207,True,no_recovery,,2.80828,300,False
joint_lock,1.0,1,66,244,0.54265,0.10764,0.29089,True,recovered,1.7333,2.42236,300,False
joint_lock,1.0,1,67,228,0.51913,0.09979,0.46516,True,no_recovery,,1.85172,300,False
joint_lock,1.0,1,68,198,0.59909,0.10666,0.41927,True,recovered,0.0167,2.31383,300,False
joint_lock,1.0,1,69,155,0.35252,0.08345,0.23682,True,no_recovery,,2.51914,300,False
joint_lock,1.0,1,70,214,0.57843,0.11518,0.74293,True,no_recovery,,1.20253,300,False
joint_lock,1.0,1,71,245,0.68754,0.15439,0.80619,True,no_recovery,,1.27139,300,False
joint_lock,1.0,1,72,245,0.56275,0.10641,0.2488,True,recovered,0.0167,2.67733,300,False
joint_lock,1.0,1,73,231,0.6047,0.1506,0.93191,True,no_recovery,,1.166,300,False
joint_lock,1.0,1,74,169,0.53779,0.08744,0.12048,False,no_degradation,,2.81015,300,False
joint_lock,1.0,1,75,216,0.49774,0.1144,0.42102,True,recovered,1.8667,1.91282,300,False
joint_lock,1.0,1,76,206,0.44627,0.10251,0.0954,False,no_degradation,,2.6644,300,False
joint_lock,1.0,1,77,155,0.42418,0.11849,0.12594,False,no_degradation,,2.4141,300,False
joint_lock,1.0,1,78,223,0.5465,0.09499,0.16752,True,recovered,1.5667,2.61827,300,False
joint_lock,1.0,1,79,160,0.463,0.0856,0.37052,True,recovered,2.95,2.44923,300,False
joint_lock,1.0,1,80,240,0.46176,0.10345,0.2942,True,recovered,2.2333,2.71009,300,False
joint_lock,1.0,1,81,155,0.55447,0.11193,0.36422,True,recovered,1.05,2.47001,300,False
joint_lock,1.0,1,82,221,0.55939,0.13631,0.35398,True,recovered,1.4333,2.94292,300,False
joint_lock,1.0,1,83,224,0.63586,0.10289,0.94409,True,no_recovery,,1.32041,300,False
joint_lock,1.0,1,84,215,0.56805,0.13058,0.49777,True,recovered,2.75,2.75696,300,False
joint_lock,1.0,1,85,221,0.43909,0.09639,0.1655,True,recovered,2.1667,2.45116,300,False
joint_lock,1.0,1,86,245,0.44177,0.09436,0.23631,True,no_recovery,,2.52911,300,False
joint_lock,1.0,1,87,211,0.66051,0.09551,0.57126,True,recovered,0.2,2.38071,300,False
joint_lock,1.0,1,88,200,0.68259,0.14425,0.7369,True,no_recovery,,1.23607,300,False
joint_lock,1.0,1,89,235,0.44057,0.09825,0.22524,True,recovered,1.4,2.09761,300,False
joint_lock,1.0,1,90,215,0.52583,0.16976,0.86778,True,no_recovery,,0.93236,300,False
joint_lock,1.0,1,91,223,0.56765,0.08879,0.54524,True,recovered,2.2,2.17872,300,False
joint_lock,1.0,1,92,194,0.55974,0.10777,0.27668,True,no_recovery,,2.56911,300,False
joint_lock,1.0,1,93,245,0.46984,0.08387,0.8223,True,no_recovery,,1.28664,300,False
joint_lock,1.0,1,94,154,0.58372,0.09619,0.73765,True,no_recovery,,1.34349,300,False
joint_lock,1.0,1,95,194,0.52011,0.08454,0.91158,True,no_recovery,,1.29979,300,False
joint_lock,1.0,1,96,232,0.55468,0.11608,0.20507,True,recovered,0.7333,2.74979,300,False
joint_lock,1.0,1,97,163,0.70741,0.12915,0.60357,True,no_recovery,,1.82876,300,False
joint_lock,1.0,1,98,183,0.57769,0.09169,0.28961,True,recovered,2.2833,2.7012,300,False
joint_lock,1.0,1,99,245,0.67207,0.10705,0.33093,True,no_recovery,,2.69951,300,False
actuation_delay,10,1,0,235,0.56015,0.08647,1.08093,True,fell,,0.4651,186,True
actuation_delay,10,1,1,197,0.56782,0.0932,0.87644,True,fell,,0.45394,118,True
actuation_delay,10,1,2,233,0.54774,0.09556,1.00926,True,fell,,0.82649,170,True
actuation_delay,10,1,3,231,0.61682,0.08666,0.87944,True,fell,,0.62578,136,True
actuation_delay,10,1,4,222,0.70532,0.11337,1.18046,True,fell,,0.25072,170,True
actuation_delay,10,1,5,217,0.53058,0.13914,0.7807,True,no_recovery,,1.23553,300,False
actuation_delay,10,1,6,194,0.63345,0.10578,0.87585,True,fell,,0.62161,86,True
actuation_delay,10,1,7,244,0.62821,0.10888,0.99668,True,no_recovery,,1.42804,300,False
actuation_delay,10,1,8,221,0.50944,0.10727,0.72926,True,fell,,0.43952,104,True
actuation_delay,10,1,9,192,0.56336,0.13416,1.58476,True,no_recovery,,1.01288,300,False
actuation_delay,10,1,10,227,0.55039,0.10083,1.25627,True,fell,,0.39837,111,True
actuation_delay,10,1,11,163,0.60375,0.11064,0.81484,True,fell,,0.53215,99,True
actuation_delay,10,1,12,211,0.66171,0.10392,0.85067,True,fell,,0.40406,127,True
actuation_delay,10,1,13,239,0.52751,0.11554,1.40554,True,fell,,0.3816,79,True
actuation_delay,10,1,14,165,0.59877,0.12124,0.84588,True,fell,,0.3068,63,True
actuation_delay,10,1,15,243,0.50471,0.08576,0.79919,True,fell,,0.75347,102,True
actuation_delay,10,1,16,203,0.60191,0.09998,1.07424,True,no_recovery,,0.75848,300,False
actuation_delay,10,1,17,224,0.55325,0.09585,0.68509,True,fell,,0.52139,60,True
actuation_delay,10,1,18,239,0.52922,0.08133,0.89024,True,fell,,0.47073,123,True
actuation_delay,10,1,19,208,0.52999,0.08474,1.25036,True,fell,,0.33155,137,True
actuation_delay,10,1,20,239,0.50723,0.09788,1.49442,True,no_recovery,,0.98152,300,False
actuation_delay,10,1,21,180,0.49547,0.08736,0.78998,True,fell,,0.68246,145,True
actuation_delay,10,1,22,227,0.59401,0.09151,0.81724,True,fell,,0.8395,126,True
actuation_delay,10,1,23,153,0.62729,0.11428,1.1579,True,no_recovery,,1.30048,300,False
actuation_delay,10,1,24,188,0.71887,0.10375,1.10922,True,fell,,0.94301,217,True
actuation_delay,10,1,25,200,0.49951,0.09303,1.12787,True,fell,,0.30847,87,True
actuation_delay,10,1,26,236,0.5105,0.09088,1.20839,True,fell,,0.42177,198,True
actuation_delay,10,1,27,150,0.5808,0.08658,0.8303,True,fell,,0.33203,81,True
actuation_delay,10,1,28,216,0.53985,0.10181,1.61445,True,no_recovery,,0.45299,300,False
actuation_delay,10,1,29,243,0.50377,0.09046,1.39614,True,fell,,0.335,82,True
actuation_delay,10,1,30,160,0.57658,0.07382,1.1973,True,fell,,0.26987,90,True
actuation_delay,10,1,31,204,0.56708,0.08483,1.69418,True,fell,,0.99914,200,True
actuation_delay,10,1,32,237,0.61182,0.07276,1.36767,True,fell,,0.43139,96,True
actuation_delay,10,1,33,237,0.63722,0.10117,1.12772,True,no_recovery,,1.00001,300,False
actuation_delay,10,1,34,156,0.53865,0.08569,0.99087,True,no_recovery,,1.06899,300,False
actuation_delay,10,1,35,160,0.66972,0.12821,0.82251,True,fell,,0.94131,187,True
actuation_delay,10,1,36,188,0.61392,0.09986,1.43688,True,no_recovery,,1.01315,300,False
actuation_delay,10,1,37,165,0.51812,0.09307,0.76964,True,no_recovery,,1.45159,300,False
actuation_delay,10,1,38,174,0.34831,0.09297,1.48386,True,fell,,0.18149,61,True
actuation_delay,10,1,39,247,0.65479,0.09571,1.19133,True,fell,,0.47807,221,True
actuation_delay,10,1,40,206,0.53028,0.07513,1.23526,True,fell,,0.57393,271,True
actuation_delay,10,1,41,216,0.54991,0.11131,0.62672,True,fell,,0.6975,102,True
actuation_delay,10,1,42,158,0.49427,0.10096,1.37282,True,fell,,0.23958,174,True
actuation_delay,10,1,43,200,0.59763,0.10121,1.07338,True,fell,,0.47659,166,True
actuation_delay,10,1,44,216,0.59486,0.11965,1.31651,True,fell,,0.09944,244,True
actuation_delay,10,1,45,242,0.4932,0.10891,0.94385,True,no_recovery,,1.332,300,False
actuation_delay,10,1,46,200,0.52611,0.09149,1.6401,True,fell,,0.31708,112,True
actuation_delay,10,1,47,159,0.69606,0.08269,0.71341,True,fell,,0.65618,89,True
actuation_delay,10,1,48,163,0.53091,0.10921,0.814,True,fell,,0.93948,150,True
actuation_delay,10,1,49,154,0.46378,0.10537,1.41664,True,fell,,0.73395,205,True
actuation_delay,10,1,50,228,0.59658,0.10604,0.95192,True,fell,,0.81593,176,True
actuation_delay,10,1,51,188,0.59876,0.11318,0.78294,True,fell,,0.86511,178,True
actuation_delay,10,1,52,246,0.4329,0.12522,1.95827,True,fell,,0.45485,140,True
actuation_delay,10,1,53,225,0.50972,0.09608,1.40613,True,fell,,0.65143,232,True
actuation_delay,10,1,54,181,0.60612,0.10909,1.05503,True,fell,,0.18499,67,True
actuation_delay,10,1,55,246,0.49629,0.11434,0.72322,True,fell,,0.34786,96,True
actuation_delay,10,1,56,186,0.62708,0.08419,0.59188,True,fell,,0.46132,55,True
actuation_delay,10,1,57,156,0.61077,0.10296,0.5554,True,fell,,0.57117,68,True
actuation_delay,10,1,58,201,0.60542,0.09284,1.94064,True,fell,,0.37388,127,True
actuation_delay,10,1,59,228,0.66475,0.10422,0.97569,True,no_recovery,,1.45483,300,False
actuation_delay,10,1,60,167,0.54113,0.07888,1.34379,True,fell,,0.69082,207,True
actuation_delay,10,1,61,192,0.56725,0.12413,1.01947,True,no_recovery,,1.55072,300,False
actuation_delay,10,1,62,194,0.49302,0.11309,0.60335,True,fell,,0.66312,115,True
actuation_delay,10,1,63,195,0.5127,0.09186,0.82319,True,fell,,0.43504,96,True
actuation_delay,10,1,64,201,0.61303,0.11685,0.43896,True,fell,,0.67076,82,True
actuation_delay,10,1,65,167,0.72614,0.08999,1.40876,True,fell,,0.53341,208,True
actuation_delay,10,1,66,244,0.54265,0.10764,0.97944,True,fell,,0.63056,293,True
actuation_delay,10,1,67,228,0.51913,0.09979,1.20107,True,fell,,1.21009,255,True
actuation_delay,10,1,68,198,0.59909,0.10666,1.22369,True,fell,,0.97979,206,True
actuation_delay,10,1,69,155,0.35252,0.08345,0.51752,True,fell,,0.63089,104,True
actuation_delay,10,1,70,214,0.57843,0.11518,0.65319,True,fell,,0.4879,110,True
actuation_delay,10,1,71,245,0.68754,0.15439,0.82303,True,fell,,0.79651,154,True
actuation_delay,10,1,72,245,0.56275,0.10641,0.94642,True,fell,,0.67025,188,True
actuation_delay,10,1,73,231,0.6047,0.1506,1.4204,True,no_recovery,,0.50614,300,False
actuation_delay,10,1,74,169,0.53779,0.08744,1.59406,True,no_recovery,,0.48388,300,False
actuation_delay,10,1,75,216,0.49774,0.1144,0.82218,True,fell,,0.35745,102,True
actuation_delay,10,1,76,206,0.44627,0.10251,1.28145,True,fell,,0.35936,146,True
actuation_delay,10,1,77,155,0.42418,0.11849,1.59167,True,no_recovery,,0.41657,300,False
actuation_delay,10,1,78,223,0.5465,0.09499,1.75206,True,fell,,0.28114,240,True
actuation_delay,10,1,79,160,0.463,0.0856,0.99736,True,fell,,1.20534,277,True
actuation_delay,10,1,80,240,0.46176,0.10345,1.20783,True,fell,,0.77058,152,True
actuation_delay,10,1,81,155,0.55447,0.11193,0.63808,True,fell,,0.7548,117,True
actuation_delay,10,1,82,221,0.55939,0.13631,1.37538,True,fell,,0.50706,199,True
actuation_delay,10,1,83,224,0.63586,0.10289,0.99626,True,no_recovery,,0.76024,300,False
actuation_delay,10,1,84,215,0.56805,0.13058,1.16092,True,fell,,0.44515,169,True
