fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,62,194,0.56347,0.08817,0.3079,True,no_recovery,,2.97585,300,False
torque_limit,0.2,1,63,195,0.63109,0.08637,0.35352,True,no_recovery,,3.11393,300,False
torque_limit,0.2,1,64,201,0.61581,0.07999,0.99468,True,fell,,0.5331,141,True
torque_limit,0.2,1,65,167,0.52683,0.09007,0.28732,True,recovered,2.1,2.78315,300,False
torque_limit,0.2,1,66,244,0.63949,0.08014,0.33942,True,recovered,2.2167,2.7794,300,False
torque_limit,0.2,1,67,228,0.43648,0.07723,1.08465,True,fell,,1.15453,266,True
torque_limit,0.2,1,68,198,0.49333,0.08752,0.24472,True,no_recovery,,2.97021,300,False
torque_limit,0.2,1,69,155,0.57742,0.1311,0.35144,True,recovered,2.65,2.38134,300,False
torque_limit,0.2,1,70,214,0.36586,0.11684,0.8766,True,no_recovery,,0.98751,300,False
torque_limit,0.2,1,71,245,0.62169,0.11839,0.87794,True,no_recovery,,1.20135,300,False
torque_limit,0.2,1,72,245,0.56359,0.09951,0.39212,True,no_recovery,,2.22535,300,False
torque_limit,0.2,1,73,231,0.45145,0.08471,0.97267,True,no_recovery,,0.77438,300,False
torque_limit,0.2,1,74,169,0.42655,0.08104,0.141,False,no_degradation,,2.36922,300,False
torque_limit,0.2,1,75,216,0.72664,0.09513,1.01823,True,fell,,1.10954,187,True
torque_limit,0.2,1,76,206,0.69218,0.08216,0.46203,True,no_recovery,,2.56028,300,False
torque_limit,0.2,1,77,155,0.56113,0.09159,0.32949,True,recovered,2.0333,2.54811,300,False
torque_limit,0.2,1,78,223,0.6002,0.08554,0.50935,True,recovered,2.55,2.78015,300,False
torque_limit,0.2,1,79,160,0.61183,0.13161,0.54233,True,recovered,1.1833,2.05373,300,False
torque_limit,0.2,1,80,240,0.57,0.10077,0.60617,True,recovered,0.0333,2.37742,300,False
torque_limit,0.2,1,81,155,0.55836,0.09248,0.85645,True,recovered,4.2333,2.38782,300,False
torque_limit,0.2,1,82,221,0.6454,0.093,0.53523,True,recovered,1.1833,2.72261,300,False
torque_limit,0.2,1,83,224,0.51422,0.13696,0.98584,True,no_recovery,,0.70722,300,False
torque_limit,0.2,1,84,215,0.66054,0.09226,0.79126,True,fell,,0.38831,64,True
torque_limit,0.2,1,85,221,0.61403,0.11833,0.23123,True,recovered,3.45,3.11752,300,False
torque_limit,0.2,1,86,245,0.67372,0.08631,0.68401,True,no_recovery,,2.28513,300,False
torque_limit,0.2,1,87,211,0.48957,0.11544,0.54955,True,recovered,0.9667,2.62825,300,False
torque_limit,0.2,1,88,200,0.54174,0.10535,0.97829,True,no_recovery,,1.14344,300,False
torque_limit,0.2,1,89,235,0.68608,0.14342,1.10695,True,fell,,1.66417,268,True
torque_limit,0.2,1,90,215,0.75319,0.15825,0.97053,True,no_recovery,,0.54247,300,False
torque_limit,0.2,1,91,223,0.53846,0.06868,0.28252,True,fell,,0.71719,68,True
torque_limit,0.2,1,92,194,0.72805,0.07209,0.38853,True,recovered,2.9333,2.84981,300,False
torque_limit,0.2,1,93,245,0.70308,0.12399,0.67462,True,no_recovery,,2.04448,300,False
torque_limit,0.2,1,94,154,0.60102,0.09595,1.0257,True,no_recovery,,0.69094,300,False
torque_limit,0.2,1,95,194,0.51773,0.1025,1.02646,True,no_recovery,,1.06633,300,False
torque_limit,0.2,1,96,232,0.62021,0.10023,0.29017,True,recovered,1.2167,2.93464,300,False
torque_limit,0.2,1,97,163,0.52118,0.09233,1.28454,True,fell,,0.5173,83,True
torque_limit,0.2,1,98,183,0.57847,0.08352,1.12221,True,fell,,1.1795,288,True
torque_limit,0.2,1,99,245,0.65008,0.09263,0.34217,True,fell,,1.13038,116,True
joint_lock,1.0,1,0,235,0.72534,0.10728,0.79204,True,no_recovery,,2.2621,300,False
joint_lock,1.0,1,1,197,0.56969,0.08174,0.44371,True,recovered,2.2833,2.59268,300,False
joint_lock,1.0,1,2,233,0.49546,0.11766,0.70205,True,no_recovery,,1.28184,300,False
joint_lock,1.0,1,3,231,0.59762,0.09659,0.90249,True,no_recovery,,0.95163,300,False
joint_lock,1.0,1,4,222,0.53307,0.13915,0.32058,True,recovered,1.7333,2.27898,300,False
joint_lock,1.0,1,5,217,0.51283,0.09645,0.50976,True,recovered,1.7667,2.16535,300,False
joint_lock,1.0,1,6,194,0.21568,0.16673,-0.18396,False,no_degradation,,2.53025,300,False
joint_lock,1.0,1,8,221,0.59961,0.091,0.40043,True,recovered,1.7167,2.60749,300,False
joint_lock,1.0,1,9,192,0.67441,0.10313,0.60386,True,no_recovery,,1.8087,300,False
joint_lock,1.0,1,10,227,0.64009,0.10963,0.74639,True,no_recovery,,1.80842,300,False
joint_lock,1.0,1,11,163,0.79082,0.12129,0.46723,True,no_recovery,,2.56575,300,False
joint_lock,1.0,1,12,211,0.51491,0.0809,0.28507,True,recovered,2.7667,2.57405,300,False
joint_lock,1.0,1,13,239,0.42753,0.07004,0.24508,True,recovered,0.4167,2.2813,300,False
joint_lock,1.0,1,14,165,0.51625,0.09235,0.996,True,no_recovery,,0.91134,300,False
joint_lock,1.0,1,15,243,0.51523,0.11023,0.24992,True,recovered,0.1333,2.34036,300,False
joint_lock,1.0,1,16,203,0.63826,0.12593,0.63223,True,no_recovery,,2.10994,300,False
joint_lock,1.0,1,17,224,0.72746,0.08995,0.6044,True,no_recovery,,2.39585,300,False
joint_lock,1.0,1,18,239,0.66723,0.08255,0.79286,True,no_recovery,,1.40739,300,False
joint_lock,1.0,1,19,208,0.56683,0.13286,0.14899,False,no_degradation,,3.08987,300,False
joint_lock,1.0,1,20,239,0.82555,0.09699,0.71716,True,no_recovery,,1.89674,300,False
joint_lock,1.0,1,21,180,0.63891,0.09199,0.51049,True,no_recovery,,2.2678,300,False
joint_lock,1.0,1,22,227,0.50097,0.15129,0.24427,True,recovered,1.0167,2.22991,300,False
joint_lock,1.0,1,23,153,0.53145,0.07965,0.299,True,recovered,2.5833,2.41881,300,False
joint_lock,1.0,1,24,188,0.62933,0.1161,0.50151,True,no_recovery,,2.21268,300,False
joint_lock,1.0,1,25,200,0.68281,0.12093,0.48322,True,recovered,0.9,2.86556,300,False
joint_lock,1.0,1,26,236,0.55645,0.11912,0.52308,True,recovered,3.4833,2.29866,300,False
joint_lock,1.0,1,27,150,0.66652,0.08317,0.97783,True,no_recovery,,0.98166,300,False
joint_lock,1.0,1,28,216,0.7629,0.12497,0.50477,True,recovered,3.9167,2.89616,300,False
joint_lock,1.0,1,29,243,0.57197,0.1196,0.92636,True,no_recovery,,0.94704,300,False
joint_lock,1.0,1,30,160,0.62807,0.10467,0.16621,True,no_recovery,,3.27841,300,False
joint_lock,1.0,1,31,204,0.66788,0.13906,0.38581,True,recovered,0.7,2.89684,300,False
joint_lock,1.0,1,32,237,0.65446,0.13944,0.80744,True,no_recovery,,1.35693,300,False
joint_lock,1.0,1,33,237,0.54251,0.08946,0.67639,True,no_recovery,,1.88528,300,False
joint_lock,1.0,1,34,156,0.45818,0.06774,0.34668,True,recovered,0.0167,2.13649,300,False
joint_lock,1.0,1,35,160,0.42137,0.04953,-0.03686,False,no_degradation,,2.58149,300,False
joint_lock,1.0,1,36,188,0.52544,0.16114,0.1509,True,no_recovery,,3.34576,300,False
joint_lock,1.0,1,37,165,0.60404,0.0804,0.39356,True,recovered,0.0167,3.12178,300,False
joint_lock,1.0,1,38,174,0.59927,0.12192,0.37768,True,recovered,1.2333,2.86719,300,False
joint_lock,1.0,1,39,247,0.63196,0.09726,0.5941,True,no_recovery,,2.0123,300,False
joint_lock,1.0,1,40,206,0.4164,0.06908,0.16197,True,recovered,1.95,2.51446,300,False
joint_lock,1.0,1,41,216,0.61553,0.108,0.88404,True,no_recovery,,1.21431,300,False
joint_lock,1.0,1,42,158,0.5668,0.0794,0.35247,True,recovered,3.4,2.38273,300,False
joint_lock,1.0,1,43,200,0.63351,0.09349,0.88208,True,no_recovery,,0.93682,300,False
joint_lock,1.0,1,44,216,0.47459,0.10059,0.274,True,recovered,0.9833,2.32364,300,False
joint_lock,1.0,1,45,242,0.275,0.14088,-0.38558,False,no_degradation,,2.74595,300,False
joint_lock,1.0,1,46,200,0.31936,0.21825,0.84416,True,no_recovery,,1.17498,300,False
joint_lock,1.0,1,47,159,0.654,0.06501,0.35279,True,recovered,2.9833,2.60604,300,False
joint_lock,1.0,1,48,163,0.62721,0.08854,0.26368,True,recovered,1.55,3.208,300,False
joint_lock,1.0,1,49,154,0.5677,0.07241,0.28397,True,recovered,0.9167,2.57217,300,False
joint_lock,1.0,1,50,228,0.58103,0.09608,0.79558,True,no_recovery,,1.19224,300,False
joint_lock,1.0,1,51,188,0.71099,0.10142,0.40667,True,recovered,0.8167,2.87661,300,False
joint_lock,1.0,1,52,246,0.62467,0.10598,0.52265,True,no_recovery,,2.12315,300,False
joint_lock,1.0,1,53,225,0.59328,0.08803,0.46641,True,recovered,1.4667,2.56637,300,False
joint_lock,1.0,1,54,181,0.54325,0.08192,0.37044,True,no_recovery,,2.33729,300,False
joint_lock,1.0,1,55,246,0.62926,0.09872,0.54573,True,no_recovery,,2.35883,300,False
joint_lock,1.0,1,56,186,0.45518,0.0733,0.36464,True,recovered,0.0167,1.92191,300,False
joint_lock,1.0,1,57,156,0.5142,0.08616,0.34584,True,recovered,3.4333,2.55021,300,False
joint_lock,1.0,1,58,201,0.58898,0.10341,0.44353,True,recovered,3.7167,2.65058,300,False
joint_lock,1.0,1,59,228,0.55709,0.08101,0.56075,True,no_recovery,,1.94028,300,False
joint_lock,1.0,1,60,167,0.62291,0.10502,0.60637,True,recovered,1.4333,2.41592,300,False
joint_lock,1.0,1,61,192,0.52694,0.12027,0.37072,True,recovered,1.8667,2.45186,300,False
joint_lock,1.0,1,62,194,0.56347,0.08817,0.25183,True,recovered,1.7167,2.86451,300,False
joint_lock,1.0,1,63,195,0.63109,0.08637,0.44,True,no_recovery,,2.81057,300,False
joint_lock,1.0,1,64,201,0.61581,0.07999,0.60671,True,no_recovery,,1.8259,300,False
joint_lock,1.0,1,65,167,0.52683,0.09007,0.44264,True,recovered,0.1833,2.31495,300,False
joint_lock,1.0,1,66,244,0.63949,0.08014,0.46599,True,recovered,3.0,2.47744,300,False
joint_lock,1.0,1,67,228,0.43648,0.07723,0.35646,True,recovered,1.1667,1.59471,300,False
joint_lock,1.0,1,68,198,0.49333,0.08752,0.10522,False,no_degradation,,2.85998,300,False
joint_lock,1.0,1,69,155,0.57742,0.1311,0.48437,True,recovered,4.4333,2.0223,300,False
joint_lock,1.0,1,70,214,0.36586,0.11684,0.71759,True,recovered,4.2167,1.20438,300,False
joint_lock,1.0,1,71,245,0.62169,0.11839,0.93422,True,no_recovery,,0.98015,300,False
joint_lock,1.0,1,72,245,0.56359,0.09951,0.20462,True,recovered,2.7167,2.48124,300,False
joint_lock,1.0,1,73,231,0.45145,0.08471,0.81218,True,no_recovery,,0.98383,300,False
joint_lock,1.0,1,74,169,0.42655,0.08104,0.06361,False,no_degradation,,2.64564,300,False
joint_lock,1.0,1,75,216,0.72664,0.09513,0.72308,True,no_recovery,,1.70998,300,False
joint_lock,1.0,1,76,206,0.69218,0.08216,0.61051,True,no_recovery,,2.18162,300,False
joint_lock,1.0,1,77,155,0.56113,0.09159,0.25036,True,recovered,2.05,3.14611,300,False
joint_lock,1.0,1,78,223,0.6002,0.08554,0.3347,True,recovered,1.9167,2.5948,300,False
joint_lock,1.0,1,79,160,0.61183,0.13161,0.55834,True,recovered,3.8333,2.22282,300,False
joint_lock,1.0,1,80,240,0.57,0.10077,0.4051,True,recovered,0.0333,2.33633,300,False
joint_lock,1.0,1,81,155,0.55836,0.09248,0.32979,True,recovered,3.5167,2.45338,300,False
joint_lock,1.0,1,82,221,0.6454,0.093,0.40407,True,recovered,1.5667,2.47404,300,False
joint_lock,1.0,1,83,224,0.51422,0.13696,0.82411,True,no_recovery,,1.19672,300,False
joint_lock,1.0,1,84,215,0.66054,0.09226,0.5139,True,recovered,3.05,2.64576,300,False
joint_lock,1.0,1,85,221,0.61403,0.11833,0.42462,True,recovered,3.45,2.38549,300,False
joint_lock,1.0,1,86,245,0.67372,0.08631,0.38187,True,no_recovery,,2.62687,300,False
joint_lock,1.0,1,87,211,0.48957,0.11544,0.5001,True,recovered,0.6,2.15575,300,False
joint_lock,1.0,1,88,200,0.54174,0.10535,0.80382,True,no_recovery,,1.1311,300,False
joint_lock,1.0,1,89,235,0.68608,0.14342,0.53784,True,no_recovery,,2.10407,300,False
joint_lock,1.0,1,90,215,0.75319,0.15825,0.97264,True,no_recovery,,0.93056,300,False
joint_lock,1.0,1,91,223,0.53846,0.06868,0.73358,True,no_recovery,,1.9471,300,False
joint_lock,1.0,1,92,194,0.72805,0.07209,0.59403,True,no_recovery,,2.57194,300,False
joint_lock,1.0,1,93,245,0.70308,0.12399,0.61361,True,no_recovery,,2.14058,300,False
joint_lock,1.0,1,94,154,0.60102,0.09595,0.84333,True,no_recovery,,1.09159,300,False
joint_lock,1.0,1,95,194,0.51773,0.1025,0.95922,True,no_recovery,,0.57353,300,False
joint_lock,1.0,1,96,232,0.62021,0.10023,0.25287,True,recovered,2.3167,2.97555,300,False
joint_lock,1.0,1,97,163,0.52118,0.09233,0.46166,True,recovered,2.3167,2.06005,300,False
joint_lock,1.0,1,98,183,0.57847,0.08352,0.5131,True,recovered,0.8333,2.48923,300,False
joint_lock,1.0,1,99,245,0.65008,0.09263,0.54425,True,recovered,2.15,2.63835,300,False
actuation_delay,10,1,0,235,0.72534,0.10728,1.29153,True,fell,,0.53891,103,True
actuation_delay,10,1,1,197,0.56969,0.08174,0.80756,True,fell,,0.61543,120,True
actuation_delay,10,1,2,233,0.49546,0.11766,1.08155,True,fell,,0.70607,164,True
actuation_delay,10,1,3,231,0.59762,0.09659,1.00233,True,no_recovery,,1.46377,300,False
actuation_delay,10,1,4,222,0.53307,0.13915,0.61661,True,fell,,0.49088,88,True
actuation_delay,10,1,5,217,0.51283,0.09645,1.3234,True,no_recovery,,0.68126,300,False
actuation_delay,10,1,6,194,0.21568,0.16673,0.89962,True,fell,,0.63889,164,True
actuation_delay,10,1,8,221,0.59961,0.091,1.2371,True,fell,,0.60829,123,True
actuation_delay,10,1,9,192,0.67441,0.10313,0.69662,True,fell,,0.70787,93,True
actuation_delay,10,1,10,227,0.64009,0.10963,1.00614,True,fell,,1.16165,223,True
actuation_delay,10,1,11,163,0.79082,0.12129,1.22524,True,fell,,0.96379,280,True
actuation_delay,10,1,12,211,0.51491,0.0809,1.10555,True,fell,,0.72103,161,True
actuation_delay,10,1,13,239,0.42753,0.07004,1.31297,True,recovered,2.85,1.09514,300,False
actuation_delay,10,1,14,165,0.51625,0.09235,1.07326,True,fell,,0.63221,137,True
actuation_delay,10,1,15,243,0.51523,0.11023,1.10233,True,fell,,0.50331,148,True
actuation_delay,10,1,16,203,0.63826,0.12593,0.78131,True,fell,,1.02962,189,True
actuation_delay,10,1,17,224,0.72746,0.08995,1.02517,True,fell,,0.43136,98,True
actuation_delay,10,1,18,239,0.66723,0.08255,1.30769,True,no_recovery,,1.1884,300,False
actuation_delay,10,1,19,208,0.56683,0.13286,0.50132,True,fell,,0.89621,103,True
actuation_delay,10,1,20,239,0.82555,0.09699,1.08052,True,fell,,1.15744,253,True
actuation_delay,10,1,21,180,0.63891,0.09199,1.11674,True,fell,,0.42706,129,True
actuation_delay,10,1,22,227,0.50097,0.15129,1.13683,True,fell,,1.25097,223,True
actuation_delay,10,1,23,153,0.53145,0.07965,0.9095,True,fell,,1.38988,278,True
actuation_delay,10,1,24,188,0.62933,0.1161,0.91352,True,fell,,0.63726,103,True
actuation_delay,10,1,25,200,0.68281,0.12093,1.10065,True,fell,,0.89837,231,True
actuation_delay,10,1,26,236,0.55645,0.11912,0.5945,True,fell,,0.78848,113,True
actuation_delay,10,1,27,150,0.66652,0.08317,0.97986,True,fell,,0.97381,273,True
actuation_delay,10,1,28,216,0.7629,0.12497,0.61442,True,fell,,0.63878,65,True
actuation_delay,10,1,29,243,0.57197,0.1196,0.98535,True,fell,,1.51516,286,True
actuation_delay,10,1,30,160,0.62807,0.10467,0.97225,True,fell,,0.66787,140,True
actuation_delay,10,1,31,204,0.66788,0.13906,1.25289,True,fell,,0.47588,117,True
actuation_delay,10,1,32,237,0.65446,0.13944,0.67101,True,fell,,0.66062,117,True
actuation_delay,10,1,33,237,0.54251,0.08946,1.22857,True,fell,,0.63454,172,True
actuation_delay,10,1,34,156,0.45818,0.06774,0.87952,True,fell,,0.78725,176,True
actuation_delay,10,1,35,160,0.42137,0.04953,0.62735,True,fell,,0.67065,110,True
actuation_delay,10,1,36,188,0.52544,0.16114,0.52833,True,fell,,0.62802,89,True
actuation_delay,10,1,37,165,0.60404,0.0804,1.19214,True,fell,,0.61152,135,True
actuation_delay,10,1,38,174,0.59927,0.12192,0.88272,True,fell,,0.70457,172,True
actuation_delay,10,1,39,247,0.63196,0.09726,0.9158,True,fell,,0.77721,137,True
actuation_delay,10,1,40,206,0.4164,0.06908,0.71498,True,fell,,0.42319,64,True
actuation_delay,10,1,41,216,0.61553,0.108,0.86827,True,fell,,0.51713,77,True
actuation_delay,10,1,42,158,0.5668,0.0794,1.16107,True,fell,,0.66725,249,True
actuation_delay,10,1,43,200,0.63351,0.09349,0.47452,True,fell,,0.59504,70,True
actuation_delay,10,1,44,216,0.47459,0.10059,1.26324,True,fell,,0.3418,88,True
actuation_delay,10,1,45,242,0.275,0.14088,2.36488,True,no_recovery,,0.86565,300,False
actuation_delay,10,1,46,200,0.31936,0.21825,1.70454,True,fell,,0.7535,162,True
actuation_delay,10,1,47,159,0.654,0.06501,0.97418,True,fell,,1.20921,222,True
actuation_delay,10,1,48,163,0.62721,0.08854,1.25992,True,fell,,1.2808,216,True
actuation_delay,10,1,49,154,0.5677,0.07241,0.56864,True,fell,,0.65886,107,True
actuation_delay,10,1,50,228,0.58103,0.09608,0.81865,True,fell,,0.46008,76,True
actuation_delay,10,1,51,188,0.71099,0.10142,0.86146,True,fell,,1.1697,195,True
actuation_delay,10,1,52,246,0.62467,0.10598,1.21044,True,fell,,0.89295,179,True
actuation_delay,10,1,53,225,0.59328,0.08803,0.936,True,fell,,0.33316,45,True
actuation_delay,10,1,54,181,0.54325,0.08192,1.42143,True,fell,,0.8302,157,True
actuation_delay,10,1,55,246,0.62926,0.09872,1.46451,True,fell,,0.74329,282,True
actuation_delay,10,1,56,186,0.45518,0.0733,0.76248,True,fell,,0.37312,80,True
actuation_delay,10,1,57,156,0.5142,0.08616,0.87283,True,fell,,0.98231,236,True
actuation_delay,10,1,58,201,0.58898,0.10341,1.03177,True,fell,,0.38594,84,True
actuation_delay,10,1,59,228,0.55709,0.08101,0.84742,True,fell,,0.5468,86,True
actuation_delay,10,1,60,167,0.62291,0.10502,1.29705,True,fell,,0.51787,207,True
actuation_delay,10,1,61,192,0.52694,0.12027,1.24583,True,fell,,0.36326,95,True
actuation_delay,10,1,62,194,0.56347,0.08817,1.48133,True,no_recovery,,0.94501,300,False
actuation_delay,10,1,63,195,0.63109,0.08637,0.83696,True,fell,,0.7479,128,True
actuation_delay,10,1,64,201,0.61581,0.07999,1.09715,True,fell,,0.20214,173,True
actuation_delay,10,1,65,167,0.52683,0.09007,0.92748,True,fell,,0.62411,129,True
actuation_delay,10,1,66,244,0.63949,0.08014,1.60548,True,fell,,0.61263,179,True
actuation_delay,10,1,67,228,0.43648,0.07723,1.20713,True,no_recovery,,1.37619,300,False
actuation_delay,10,1,68,198,0.49333,0.08752,0.97944,True,fell,,0.32219,60,True
actuation_delay,10,1,69,155,0.57742,0.1311,0.53755,True,fell,,0.43317,64,True
actuation_delay,10,1,70,214,0.36586,0.11684,0.95299,True,fell,,0.65448,119,True
actuation_delay,10,1,71,245,0.62169,0.11839,0.97218,True,fell,,0.62889,119,True
actuation_delay,10,1,72,245,0.56359,0.09951,0.77529,True,fell,,0.8217,216,True
actuation_delay,10,1,73,231,0.45145,0.08471,1.03335,True,fell,,0.77346,157,True
actuation_delay,10,1,74,169,0.42655,0.08104,0.56099,True,fell,,0.72993,87,True
actuation_delay,10,1,75,216,0.72664,0.09513,1.01669,True,fell,,0.74247,179,True
actuation_delay,10,1,76,206,0.69218,0.08216,0.99243,True,fell,,0.58387,146,True
actuation_delay,10,1,77,155,0.56113,0.09159,0.9277,True,fell,,0.65149,115,True
actuation_delay,10,1,78,223,0.6002,0.08554,0.52889,True,fell,,0.77563,81,True
actuation_delay,10,1,79,160,0.61183,0.13161,0.78794,True,fell,,0.61108,132,True
actuation_delay,10,1,80,240,0.57,0.10077,0.92791,True,fell,,0.34235,66,True
actuation_delay,10,1,81,155,0.55836,0.09248,0.80494,True,no_recovery,,1.44142,300,False
actuation_delay,10,1,82,221,0.6454,0.093,1.14404,True,fell,,0.76674,223,True
actuation_delay,10,1,83,224,0.51422,0.13696,0.80406,True,fell,,0.36016,88,True
actuation_delay,10,1,84,215,0.66054,0.09226,1.07424,True,fell,,1.08435,255,True
actuation_delay,10,1,85,221,0.61403,0.11833,0.89249,True,fell,,1.00938,199,True
actuation_delay,10,1,86,245,0.67372,0.08631,0.82103,True,fell,,0.70621,130,True
actuation_delay,10,1,87,211,0.48957,0.11544,0.88876,True,fell,,0.78531,221,True
actuation_delay,10,1,88,200,0.54174,0.10535,0.8397,True,fell,,0.44295,87,True
actuation_delay,10,1,89,235,0.68608,0.14342,1.60638,True,no_recovery,,1.02211,300,False
actuation_delay,10,1,90,215,0.75319,0.15825,1.404,True,fell,,0.40341,52,True
