rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
4.687624250000001,341,61.64,90112,11,263,0.0003,0.6376690864562988,-0.032628234699222956,10.641456604003906,100,0.2,0.010816919,0.13048095703125,21.1006919503212,1.0138176679611206,-17.193518948554992
6.255272130000001,342,70.32,98304,12,287,0.0003,0.6843253374099731,-0.03237314183570561,8.951333999633789,110,0.2,0.010921294,0.12451171875,19.911670118570328,1.0143860578536987,-17.19716392159462
5.24238347,342,66.77,106496,13,310,0.0003,0.6674479246139526,-0.0343124198851001,9.052184104919434,120,0.2,0.011995839,0.14273681640625,20.84260319173336,1.0153250694274902,-17.204726850986482
8.846456910000002,342,70.13,114688,14,335,0.0003,0.7264676094055176,-0.03485712601686828,7.513153076171875,130,0.2,0.011900187,0.1453369140625,17.4529795140028,1.0147762298583984,-17.2025787293911
9.24310407,343,75.6,122880,15,357,0.0003,0.7685017585754395,-0.03526326420978876,7.192917823791504,140,0.2,0.012575757,0.14697265625,15.444685849547387,1.0155725479125977,-17.2104111969471
10.304019290000001,343,69.82,131072,16,381,0.0003,0.7643849849700928,-0.036841458373965,7.556551933288574,150,0.2,0.012089023,0.1462158203125,16.746207812428473,1.0182850360870361,-17.23387842774391
12.48167703,345,82.04,139264,17,402,0.0003,0.7907403111457825,-0.03585413580149179,6.781763076782227,160,0.2,0.01187844,0.14404296875,16.27997078001499,1.0187643766403198,-17.250003111362457
12.35402461,347,76.85,147456,18,424,0.0003,0.8046073913574219,-0.03702796121215215,6.2221903800964355,170,0.2,0.012334704,0.14559326171875,14.474558597803115,1.019361972808838,-17.253818541765213
10.942950700000004,347,73.35,155648,19,447,0.0003,0.8068747520446777,-0.037512159017205705,7.657937049865723,180,0.2,0.012914299,0.1606201171875,16.13166217505932,1.019417405128479,-17.261820560693742
13.425089389999998,349,78.48,163840,20,468,0.0003,0.8154627680778503,-0.039244688506005335,7.490118026733398,190,0.2,0.013890846,0.16739501953125,15.537112087011337,1.0224754810333252,-17.282054632902145
15.364339530000002,351,80.86,172032,21,489,0.0003,0.8335500955581665,-0.0387773077483871,7.020330429077148,200,0.2,0.013592882,0.16500244140625,14.489912956953049,1.0224426984786987,-17.28918849825859
16.18066731,352,82.19,180224,22,510,0.0003,0.8358001708984375,-0.039766039088135585,6.914431571960449,210,0.2,0.0139722135,0.16219482421875,14.258268079161644,1.0209236145019531,-17.28098719716072
16.961355979999997,354,82.81,188416,23,531,0.0003,0.837657630443573,-0.04109949717530981,6.25363826751709,220,0.2,0.014977522,0.189501953125,14.921579542756081,1.0230836868286133,-17.29081411957741
18.88504778,357,89.4,196608,24,550,0.0003,0.8514047861099243,-0.03978561432886636,5.593465328216553,230,0.2,0.0151363555,0.1759033203125,14.45033070743084,1.0234599113464355,-17.306411027908325
18.210062849999996,358,84.06,204800,25,570,0.0003,0.8540785908699036,-0.0393657691347471,6.986358165740967,240,0.2,0.015460359,0.1740234375,14.517393782734871,1.0243374109268188,-17.312356847524644
20.46245265,360,92.2,212992,26,590,0.0003,0.8557374477386475,-0.03958636686147656,5.931056022644043,250,0.2,0.014638415,0.1666748046875,15.822325441241265,1.025044322013855,-17.31767209172249
27.068928160000006,363,102.04,221184,27,608,0.0003,0.8590977787971497,-0.039715953986888056,6.5669074058532715,260,0.2,0.014173169,0.17266845703125,15.743651422858239,1.0243687629699707,-17.31657745242119
26.39518259,366,105.46,229376,28,625,0.0003,0.8618497848510742,-0.04104920735990163,5.024845600128174,270,0.2,0.015708707,0.18409423828125,14.239117291569709,1.0244168043136597,-17.316038131713867
27.447383289999994,369,110.24,237568,29,643,0.0003,0.8798905611038208,-0.042982943427341526,6.281113624572754,280,0.2,0.017905701,0.21011962890625,12.906308701634407,1.0241557359695435,-17.313624411821365
34.208195509999996,372,129.34,245760,30,658,0.0003,0.8614339828491211,-0.04221438248023333,5.715330123901367,290,0.2,0.017467832,0.2033203125,15.621684861183166,1.024233341217041,-17.315232396125793
36.4905627,376,138.17,253952,31,674,0.0003,0.8658750057220459,-0.04181810631562257,7.319248199462891,300,0.2,0.016012575,0.18951416015625,16.317119586467744,1.0226680040359497,-17.29419249892235
