fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,0,235,0.39866,0.09185,0.35567,True,recovered,0.1,2.06851,300,False
torque_limit,0.2,1,1,197,0.50991,0.06886,0.36233,True,recovered,1.4333,2.10614,300,False
torque_limit,0.2,1,2,233,0.46678,0.12196,0.99798,True,no_recovery,,0.27428,300,False
torque_limit,0.2,1,3,231,0.47113,0.07273,0.31281,True,recovered,0.9,2.32472,300,False
torque_limit,0.2,1,4,222,0.45756,0.09911,0.67125,True,fell,,0.34146,68,True
torque_limit,0.2,1,5,217,0.44909,0.10426,0.39224,True,fell,,1.61882,231,True
torque_limit,0.2,1,6,194,0.38219,0.08107,0.54093,True,recovered,2.2667,1.65102,300,False
torque_limit,0.2,1,7,244,0.41293,0.10237,0.38761,True,no_recovery,,1.82086,300,False
torque_limit,0.2,1,8,221,0.54985,0.0826,0.40418,True,no_recovery,,2.11675,300,False
torque_limit,0.2,1,9,192,0.43422,0.10109,0.37798,True,recovered,0.0167,1.80171,300,False
torque_limit,0.2,1,10,227,0.4672,0.07822,0.22258,True,fell,,0.2674,33,True
torque_limit,0.2,1,11,163,0.44167,0.09059,0.24135,True,recovered,1.6167,2.07896,300,False
torque_limit,0.2,1,12,211,0.52776,0.07885,0.50791,True,recovered,1.5667,2.24587,300,False
torque_limit,0.2,1,14,165,0.46971,0.06906,0.37217,True,recovered,0.0833,2.45736,300,False
torque_limit,0.2,1,15,243,0.36967,0.08102,0.36644,True,recovered,0.2,2.21082,300,False
torque_limit,0.2,1,16,203,0.40953,0.07555,0.42103,True,recovered,0.4667,1.65841,300,False
torque_limit,0.2,1,17,224,0.45686,0.11966,0.30889,True,recovered,0.4333,2.24046,300,False
torque_limit,0.2,1,18,239,0.4326,0.07858,0.38006,True,recovered,1.3167,1.84499,300,False
torque_limit,0.2,1,19,208,0.3801,0.08685,0.24007,True,no_recovery,,2.27622,300,False
torque_limit,0.2,1,20,239,0.43159,0.10294,0.33889,True,recovered,1.3167,1.88833,300,False
torque_limit,0.2,1,21,180,0.50064,0.08188,0.62426,True,no_recovery,,1.75748,300,False
torque_limit,0.2,1,22,227,0.53398,0.08159,0.5288,True,no_recovery,,1.83289,300,False
torque_limit,0.2,1,23,153,0.50241,0.0819,0.33247,True,recovered,1.0333,2.16403,300,False
torque_limit,0.2,1,24,188,0.56219,0.07894,0.52504,True,no_recovery,,1.84668,300,False
torque_limit,0.2,1,25,200,0.52334,0.08478,0.58357,True,no_recovery,,1.76368,300,False
torque_limit,0.2,1,26,236,0.43922,0.07265,0.28951,True,no_recovery,,2.16187,300,False
torque_limit,0.2,1,27,150,0.32409,0.07395,0.47491,True,no_recovery,,2.3993,300,False
torque_limit,0.2,1,28,216,0.49565,0.08244,0.32519,True,recovered,2.4,2.24762,300,False
torque_limit,0.2,1,29,243,0.48846,0.08084,1.11902,True,no_recovery,,0.10842,300,False
torque_limit,0.2,1,31,204,0.49824,0.07633,0.54468,True,recovered,0.75,1.88101,300,False
torque_limit,0.2,1,32,237,0.41266,0.10288,1.12017,True,no_recovery,,0.13166,300,False
torque_limit,0.2,1,33,237,0.48365,0.07699,0.98085,True,fell,,0.20974,49,True
torque_limit,0.2,1,34,156,0.44757,0.10802,0.15333,True,recovered,1.95,2.58181,300,False
torque_limit,0.2,1,35,160,0.49539,0.07635,0.45974,True,fell,,1.72438,295,True
torque_limit,0.2,1,36,188,0.52344,0.0618,0.08997,False,no_degradation,,2.67743,300,False
torque_limit,0.2,1,37,165,0.42036,0.06709,0.51768,True,recovered,0.05,1.90279,300,False
torque_limit,0.2,1,38,174,0.49563,0.0763,0.38684,True,recovered,0.7,2.2075,300,False
torque_limit,0.2,1,39,247,0.55425,0.0675,0.56357,True,fell,,0.26832,32,True
