fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
joint_lock,1.0,1,48,163,0.49936,0.08504,0.30071,True,recovered,0.4167,2.6846,300,False
joint_lock,1.0,1,49,154,0.62591,0.12535,0.71686,True,no_recovery,,1.52324,300,False
joint_lock,1.0,1,50,228,0.56491,0.11823,0.62466,True,no_recovery,,1.41874,300,False
joint_lock,1.0,1,51,188,0.43111,0.08323,-0.02947,False,no_degradation,,2.7175,300,False
joint_lock,1.0,1,52,246,0.56102,0.09846,0.73611,True,no_recovery,,1.20857,300,False
joint_lock,1.0,1,53,225,0.58752,0.0735,0.2018,True,recovered,1.0167,2.84282,300,False
joint_lock,1.0,1,54,181,0.60228,0.11862,0.74278,True,no_recovery,,1.29875,300,False
joint_lock,1.0,1,55,246,0.46209,0.11754,0.20832,True,no_recovery,,2.6473,300,False
joint_lock,1.0,1,56,186,0.53174,0.10332,0.49171,True,no_recovery,,1.65299,300,False
joint_lock,1.0,1,57,156,0.55422,0.11983,0.33078,True,recovered,0.6667,2.56235,300,False
joint_lock,1.0,1,58,201,0.551,0.09101,0.34117,True,recovered,0.7333,2.48404,300,False
joint_lock,1.0,1,59,228,0.51982,0.08136,0.30655,True,recovered,0.45,2.4179,300,False
joint_lock,1.0,1,60,167,0.50147,0.08516,0.06926,False,no_degradation,,2.80699,300,False
joint_lock,1.0,1,61,192,0.51249,0.08152,0.75907,True,no_recovery,,1.2259,300,False
joint_lock,1.0,1,62,194,0.612,0.08721,0.30969,True,recovered,1.4167,2.85677,300,False
joint_lock,1.0,1,63,195,0.45878,0.09936,0.17349,True,recovered,1.0333,2.61931,300,False
joint_lock,1.0,1,64,201,0.55595,0.08585,0.73387,True,no_recovery,,1.27624,300,False
joint_lock,1.0,1,65,167,0.49814,0.09494,0.21199,True,recovered,4.15,2.53647,300,False
joint_lock,1.0,1,66,244,0.58049,0.07604,0.29922,True,recovered,2.7167,2.51759,300,False
joint_lock,1.0,1,67,228,0.60074,0.09385,0.67237,True,no_recovery,,1.40541,300,False
joint_lock,1.0,1,68,198,0.47086,0.10252,0.00791,False,no_degradation,,2.79305,300,False
joint_lock,1.0,1,69,155,0.614,0.11346,0.29762,True,recovered,0.8333,2.57709,300,False
joint_lock,1.0,1,70,214,0.55243,0.09262,0.60564,True,no_recovery,,1.51287,300,False
joint_lock,1.0,1,71,245,0.52208,0.06775,0.574,True,no_recovery,,1.50674,300,False
joint_lock,1.0,1,72,245,0.65551,0.08774,0.55694,True,recovered,1.8167,2.38944,300,False
joint_lock,1.0,1,73,231,0.60901,0.08791,0.57328,True,no_recovery,,1.88371,300,False
joint_lock,1.0,1,74,169,0.60273,0.08201,0.28774,True,recovered,2.9333,2.77681,300,False
joint_lock,1.0,1,75,216,0.6197,0.08774,0.62635,True,no_recovery,,1.643,300,False
joint_lock,1.0,1,76,206,0.55808,0.06814,0.15613,True,recovered,0.6833,2.75375,300,False
joint_lock,1.0,1,77,155,0.60114,0.10489,0.27936,True,recovered,0.3167,2.7795,300,False
joint_lock,1.0,1,78,223,0.49867,0.07085,0.44702,True,recovered,0.2333,2.61372,300,False
joint_lock,1.0,1,79,160,0.53338,0.09795,0.1595,True,recovered,3.4333,2.78275,300,False
joint_lock,1.0,1,80,240,0.44477,0.07465,0.16182,True,recovered,4.1667,2.46777,300,False
joint_lock,1.0,1,81,155,0.61013,0.09686,0.27303,True,recovered,2.4833,2.63003,300,False
joint_lock,1.0,1,82,221,0.54753,0.1194,0.36423,True,recovered,0.8333,2.37069,300,False
joint_lock,1.0,1,83,224,0.54238,0.06357,0.46809,True,recovered,1.85,1.96104,300,False
joint_lock,1.0,1,84,215,0.50772,0.1118,0.77188,True,no_recovery,,1.26044,300,False
joint_lock,1.0,1,85,221,0.65671,0.08708,0.3893,True,recovered,3.65,2.46513,300,False
joint_lock,1.0,1,86,245,0.4699,0.09564,0.27293,True,recovered,1.35,2.52656,300,False
joint_lock,1.0,1,87,211,0.58685,0.07696,0.40209,True,recovered,2.5167,2.70342,300,False
joint_lock,1.0,1,88,200,0.50643,0.12057,0.61587,True,no_recovery,,1.49661,300,False
joint_lock,1.0,1,89,235,0.58821,0.10205,0.50454,True,recovered,2.0833,2.38246,300,False
joint_lock,1.0,1,90,215,0.61089,0.11971,0.90502,True,no_recovery,,0.836,300,False
joint_lock,1.0,1,91,223,0.44902,0.09795,0.08742,False,no_degradation,,2.3808,300,False
joint_lock,1.0,1,92,194,0.4015,0.09949,0.16871,True,recovered,3.3833,2.44686,300,False
joint_lock,1.0,1,93,245,0.56223,0.07349,0.63428,True,no_recovery,,1.34939,300,False
joint_lock,1.0,1,94,154,0.53294,0.11823,0.82388,True,recovered,1.7333,1.68306,300,False
joint_lock,1.0,1,95,194,0.56264,0.10612,0.8928,True,fell,,1.70481,289,True
joint_lock,1.0,1,96,232,0.61428,0.09803,0.1982,True,recovered,0.0667,2.89057,300,False
joint_lock,1.0,1,97,163,0.6357,0.10539,0.79431,True,no_recovery,,1.48913,300,False
joint_lock,1.0,1,98,183,0.57952,0.08961,0.69613,True,no_recovery,,1.4609,300,False
joint_lock,1.0,1,99,245,0.52123,0.07809,0.21216,True,recovered,3.7,2.85298,300,False
actuation_delay,10,1,0,235,0.6291,0.06899,1.11752,True,fell,,0.44824,85,True
actuation_delay,10,1,1,197,0.57544,0.10169,0.94864,True,fell,,0.81286,178,True
actuation_delay,10,1,2,233,0.64452,0.09007,0.84345,True,fell,,0.70969,145,True
actuation_delay,10,1,3,231,0.53503,0.07979,0.90438,True,fell,,0.26112,47,True
actuation_delay,10,1,4,222,0.5584,0.08858,0.30292,True,fell,,0.54495,52,True
actuation_delay,10,1,5,217,0.56598,0.113,1.45901,True,no_recovery,,0.52466,300,False
actuation_delay,10,1,6,194,0.47336,0.06642,0.82406,True,fell,,0.70244,155,True
actuation_delay,10,1,7,244,0.56781,0.09835,0.5079,True,fell,,0.592,92,True
actuation_delay,10,1,8,221,0.5702,0.08763,0.58614,True,fell,,1.10737,156,True
actuation_delay,10,1,9,192,0.54546,0.08218,0.7685,True,fell,,0.8351,197,True
actuation_delay,10,1,10,227,0.59413,0.07493,1.1396,True,fell,,0.30842,132,True
actuation_delay,10,1,11,163,0.57361,0.1332,0.83166,True,fell,,0.19577,40,True
actuation_delay,10,1,12,211,0.53976,0.08813,0.95222,True,fell,,1.0623,228,True
actuation_delay,10,1,13,239,0.61872,0.07089,0.76502,True,fell,,0.89863,167,True
actuation_delay,10,1,14,165,0.43415,0.0931,0.41424,True,fell,,0.52059,55,True
actuation_delay,10,1,15,243,0.62463,0.11133,0.76752,True,fell,,0.58154,74,True
actuation_delay,10,1,16,203,0.50534,0.07449,0.76611,True,fell,,0.52656,97,True
actuation_delay,10,1,17,224,0.5448,0.10321,0.63475,True,fell,,0.44189,68,True
actuation_delay,10,1,18,239,0.57677,0.07706,0.55897,True,fell,,0.75723,95,True
actuation_delay,10,1,19,208,0.6806,0.08505,0.78378,True,fell,,0.48975,79,True
actuation_delay,10,1,20,239,0.5962,0.11111,0.5873,True,fell,,0.26293,35,True
actuation_delay,10,1,21,180,0.51473,0.1355,0.79325,True,fell,,0.20686,58,True
actuation_delay,10,1,22,227,0.61272,0.09935,0.86821,True,fell,,0.84674,220,True
actuation_delay,10,1,23,153,0.44229,0.07444,0.75085,True,fell,,0.44947,115,True
actuation_delay,10,1,24,188,0.37021,0.0702,0.68822,True,fell,,0.47865,78,True
actuation_delay,10,1,25,200,0.55889,0.08174,1.16838,True,fell,,0.18395,86,True
actuation_delay,10,1,26,236,0.52475,0.1103,0.64952,True,fell,,0.44912,79,True
actuation_delay,10,1,27,150,0.48818,0.07906,1.16919,True,fell,,0.44346,215,True
actuation_delay,10,1,28,216,0.49464,0.13221,0.34376,True,fell,,0.36647,43,True
actuation_delay,10,1,29,243,0.49125,0.07938,1.08524,True,fell,,0.48158,135,True
actuation_delay,10,1,30,160,0.64875,0.06924,0.70237,True,fell,,0.2857,42,True
actuation_delay,10,1,31,204,0.50706,0.08238,0.4956,True,fell,,0.5764,86,True
actuation_delay,10,1,32,237,0.45731,0.07421,0.49489,True,fell,,0.34995,45,True
actuation_delay,10,1,33,237,0.58214,0.06334,0.88343,True,fell,,0.56409,148,True
actuation_delay,10,1,34,156,0.56821,0.0987,0.74566,True,fell,,0.30466,44,True
actuation_delay,10,1,35,160,0.50608,0.09087,0.84035,True,fell,,0.55859,146,True
actuation_delay,10,1,36,188,0.5737,0.10736,1.12026,True,fell,,0.44166,115,True
actuation_delay,10,1,37,165,0.55991,0.10062,0.65733,True,fell,,0.66139,105,True
actuation_delay,10,1,38,174,0.61414,0.09146,1.03275,True,fell,,0.37801,80,True
actuation_delay,10,1,39,247,0.56413,0.07478,0.89318,True,fell,,0.66271,136,True
actuation_delay,10,1,40,206,0.59928,0.10834,0.58793,True,fell,,0.21457,33,True
actuation_delay,10,1,41,216,0.48744,0.11227,1.00192,True,fell,,0.79422,207,True
actuation_delay,10,1,42,158,0.5493,0.09099,0.34169,True,fell,,0.70918,86,True
actuation_delay,10,1,43,200,0.49021,0.10161,0.36662,True,fell,,0.30983,38,True
actuation_delay,10,1,44,216,0.57133,0.11911,0.6796,True,fell,,0.56428,100,True
actuation_delay,10,1,45,242,0.52612,0.09809,0.5941,True,fell,,0.41323,59,True
actuation_delay,10,1,46,200,0.5051,0.0785,0.45593,True,fell,,0.49457,50,True
actuation_delay,10,1,47,159,0.58614,0.1027,1.00186,True,fell,,0.58039,143,True
actuation_delay,10,1,48,163,0.49936,0.08504,0.50986,True,fell,,0.546,76,True
actuation_delay,10,1,49,154,0.62591,0.12535,0.66055,True,fell,,0.47584,67,True
actuation_delay,10,1,50,228,0.56491,0.11823,1.33341,True,fell,,0.97099,258,True
actuation_delay,10,1,51,188,0.43111,0.08323,0.27458,True,fell,,0.51693,57,True
actuation_delay,10,1,52,246,0.56102,0.09846,0.99725,True,fell,,0.79536,182,True
actuation_delay,10,1,53,225,0.58752,0.0735,0.79088,True,fell,,0.77167,127,True
actuation_delay,10,1,54,181,0.60228,0.11862,0.68624,True,fell,,0.2839,46,True
actuation_delay,10,1,55,246,0.46209,0.11754,0.29639,True,fell,,0.24305,33,True
actuation_delay,10,1,56,186,0.53174,0.10332,0.48096,True,fell,,0.6566,106,True
actuation_delay,10,1,57,156,0.55422,0.11983,0.73617,True,fell,,0.24518,36,True
actuation_delay,10,1,58,201,0.551,0.09101,1.05152,True,fell,,0.35996,210,True
actuation_delay,10,1,59,228,0.51982,0.08136,1.16201,True,fell,,0.24215,90,True
actuation_delay,10,1,60,167,0.50147,0.08516,0.80451,True,fell,,0.39234,69,True
actuation_delay,10,1,61,192,0.51249,0.08152,1.58559,True,fell,,0.5376,201,True
actuation_delay,10,1,62,194,0.612,0.08721,1.36079,True,fell,,0.43712,157,True
actuation_delay,10,1,63,195,0.45878,0.09936,0.73817,True,fell,,0.41088,62,True
actuation_delay,10,1,64,201,0.55595,0.08585,1.32931,True,fell,,0.48353,159,True
actuation_delay,10,1,65,167,0.49814,0.09494,0.34726,True,fell,,0.57245,74,True
actuation_delay,10,1,66,244,0.58049,0.07604,0.90057,True,fell,,0.87591,252,True
actuation_delay,10,1,67,228,0.60074,0.09385,0.92303,True,no_recovery,,1.08739,300,False
actuation_delay,10,1,68,198,0.47086,0.10252,0.5378,True,fell,,0.39499,54,True
actuation_delay,10,1,69,155,0.614,0.11346,0.74171,True,fell,,0.22248,38,True
actuation_delay,10,1,70,214,0.55243,0.09262,0.61434,True,fell,,0.45434,67,True
actuation_delay,10,1,71,245,0.52208,0.06775,0.49043,True,fell,,0.51666,56,True
actuation_delay,10,1,72,245,0.65551,0.08774,0.88883,True,fell,,0.52695,99,True
actuation_delay,10,1,73,231,0.60901,0.08791,0.85107,True,fell,,0.3294,62,True
actuation_delay,10,1,74,169,0.60273,0.08201,1.26862,True,fell,,0.51329,117,True
actuation_delay,10,1,75,216,0.6197,0.08774,0.57399,True,fell,,0.35146,57,True
actuation_delay,10,1,76,206,0.55808,0.06814,0.86074,True,fell,,0.48734,78,True
actuation_delay,10,1,77,155,0.60114,0.10489,0.8508,True,fell,,0.3413,58,True
actuation_delay,10,1,78,223,0.49867,0.07085,0.81949,True,fell,,0.91696,107,True
actuation_delay,10,1,79,160,0.53338,0.09795,0.45668,True,fell,,0.4677,69,True
actuation_delay,10,1,80,240,0.44477,0.07465,0.69934,True,fell,,0.60656,80,True
actuation_delay,10,1,81,155,0.61013,0.09686,0.6933,True,fell,,0.40101,50,True
actuation_delay,10,1,82,221,0.54753,0.1194,0.6751,True,fell,,0.41003,47,True
actuation_delay,10,1,83,224,0.54238,0.06357,0.60194,True,fell,,0.46671,62,True
actuation_delay,10,1,84,215,0.50772,0.1118,0.57948,True,fell,,0.27322,44,True
actuation_delay,10,1,85,221,0.65671,0.08708,1.01935,True,no_recovery,,1.09974,300,False
