fault_type,severity,n_joints,seed,onset_step,baseline_vel,baseline_vel_sd,velocity_drop_frac,degraded,recovery_status,recovery_time_s,post_fault_distance_m,post_fault_steps_survived,fell
torque_limit,0.2,1,0,235,0.61893,0.11513,0.56498,True,recovered,1.8833,2.47828,300,False
torque_limit,0.2,1,1,197,0.56927,0.07986,1.12107,True,fell,,0.3631,163,True
torque_limit,0.2,1,2,233,0.57768,0.10392,0.87673,True,no_recovery,,1.11657,300,False
torque_limit,0.2,1,3,231,0.47786,0.10855,1.0378,True,no_recovery,,0.6976,300,False
torque_limit,0.2,1,4,222,0.49228,0.11234,0.2626,True,recovered,1.65,2.45666,300,False
torque_limit,0.2,1,5,217,0.47866,0.0727,0.23374,True,recovered,1.8333,2.43105,300,False
torque_limit,0.2,1,6,194,0.53699,0.09485,0.29465,True,no_recovery,,2.58865,300,False
torque_limit,0.2,1,7,244,0.60844,0.09574,1.06159,True,fell,,0.2153,55,True
torque_limit,0.2,1,8,221,0.58629,0.07203,0.41435,True,recovered,0.8167,2.36422,300,False
torque_limit,0.2,1,9,192,0.42967,0.10227,1.26076,True,fell,,0.35314,88,True
torque_limit,0.2,1,10,227,0.50523,0.10174,0.84623,True,no_recovery,,1.41822,300,False
torque_limit,0.2,1,11,163,0.43239,0.09184,0.09085,False,no_degradation,,2.54191,300,False
torque_limit,0.2,1,12,211,0.41047,0.1095,0.89664,True,fell,,0.54278,122,True
torque_limit,0.2,1,13,239,0.64379,0.0921,0.49254,True,recovered,0.2,2.41013,300,False
torque_limit,0.2,1,14,165,0.54876,0.11334,1.01749,True,recovered,0.05,0.89747,300,False
torque_limit,0.2,1,15,243,0.46097,0.07801,0.18261,True,recovered,0.75,2.53433,300,False
torque_limit,0.2,1,16,203,0.51551,0.06304,1.07284,True,fell,,0.45221,81,True
torque_limit,0.2,1,17,224,0.55635,0.0742,0.34958,True,recovered,1.9833,2.39836,300,False
torque_limit,0.2,1,18,239,0.367,0.09097,1.18581,True,fell,,0.34399,58,True
torque_limit,0.2,1,19,208,0.5827,0.07255,0.90069,True,fell,,1.69318,267,True
torque_limit,0.2,1,20,239,0.48742,0.14935,1.17655,True,fell,,0.35256,93,True
torque_limit,0.2,1,21,180,0.38525,0.04947,0.48603,True,no_recovery,,2.36968,300,False
torque_limit,0.2,1,22,227,0.55761,0.0583,0.39748,True,no_recovery,,2.51385,300,False
torque_limit,0.2,1,23,153,0.44777,0.06141,0.28673,True,recovered,0.0333,2.61721,300,False
torque_limit,0.2,1,24,188,0.55134,0.08597,0.34158,True,fell,,0.84514,107,True
torque_limit,0.2,1,25,200,0.54888,0.07879,0.14954,False,no_degradation,,2.75833,300,False
torque_limit,0.2,1,26,236,0.65374,0.10645,0.41148,True,recovered,0.9833,2.71068,300,False
torque_limit,0.2,1,27,150,0.4657,0.11226,1.02149,True,no_recovery,,0.69699,300,False
torque_limit,0.2,1,28,216,0.53859,0.08451,0.79181,True,recovered,1.1667,1.74695,300,False
torque_limit,0.2,1,29,243,0.55313,0.10293,0.99465,True,fell,,0.70065,171,True
torque_limit,0.2,1,30,160,0.43402,0.06524,0.30745,True,recovered,0.0333,2.2941,300,False
torque_limit,0.2,1,31,204,0.52071,0.10006,0.3627,True,recovered,1.4,2.64761,300,False
torque_limit,0.2,1,32,237,0.55885,0.08557,1.06847,True,fell,,0.88558,219,True
torque_limit,0.2,1,33,237,0.50538,0.08498,0.88236,True,fell,,0.76615,136,True
torque_limit,0.2,1,34,156,0.51424,0.08968,0.15768,True,no_recovery,,2.82541,300,False
torque_limit,0.2,1,35,160,0.6372,0.07352,0.44174,True,recovered,0.0167,2.46263,300,False
torque_limit,0.2,1,36,188,0.48181,0.11128,0.82659,True,no_recovery,,1.4126,300,False
torque_limit,0.2,1,37,165,0.39936,0.11444,0.02453,False,no_degradation,,2.80162,300,False
torque_limit,0.2,1,38,174,0.45846,0.08269,0.07958,False,no_degradation,,2.69985,300,False
torque_limit,0.2,1,39,247,0.46295,0.09066,1.11224,True,fell,,0.64472,146,True
torque_limit,0.2,1,40,206,0.54309,0.10445,1.04578,True,fell,,0.49547,94,True
torque_limit,0.2,1,41,216,0.48051,0.0872,0.90587,True,no_recovery,,1.05496,300,False
torque_limit,0.2,1,42,158,0.54739,0.07481,0.21234,True,recovered,2.4667,2.59153,300,False
torque_limit,0.2,1,43,200,0.593,0.06211,1.00763,True,no_recovery,,0.41635,300,False
torque_limit,0.2,1,44,216,0.51727,0.06758,1.07236,True,fell,,0.32129,76,True
torque_limit,0.2,1,45,242,0.4878,0.09221,0.64971,True,fell,,0.47668,104,True
torque_limit,0.2,1,46,200,0.48884,0.0864,0.86693,True,no_recovery,,0.94084,300,False
torque_limit,0.2,1,47,159,0.48677,0.09572,0.22012,True,recovered,2.4167,2.32653,300,False
torque_limit,0.2,1,48,163,0.64653,0.09359,0.48172,True,no_recovery,,2.38567,300,False
torque_limit,0.2,1,49,154,0.46781,0.09258,0.77613,True,recovered,2.8333,1.87295,300,False
torque_limit,0.2,1,50,228,0.59173,0.07989,0.99681,True,no_recovery,,0.56859,300,False
torque_limit,0.2,1,51,188,0.5151,0.10443,0.92627,True,fell,,0.91798,187,True
